,Question,Mark Scheme
851,"Which reaction will give 2-chloropropane in the best yield? 

propane gas with chlorine gas in the presence of ultraviolet light
propan-2-ol with dilute NaCl(aq)
propan-2-ol with SOCl2(l) 
propene with dilute HCl(aq)",C
852,"Compound X has stereoisomers and forms a precipitate when warmed with Fehling’s reagent. 
What could be the structure of compound X?",D
853,"An unknown organic compound reacts with sodium to give a combustible gas as one product but does not give a yellow precipitate with alkaline aqueous iodine. 
What is a possible identity of the unknown organic compound? 

propanal
propan-1-ol
propan-2-ol
propanone",B
854,"What is the smallest amount of oxygen molecules needed for the complete combustion of 40.0 g of methanol?

1.88 moles
2.50 moles
3.75 moles
5.00 moles",A
855,"Which volume of oxygen, at room temperature and pressure, is needed for complete combustion of 1.0 mol of methylpropan-1-ol? 

108 dm3
144 dm3
156 dm3
288 dm3",B
856,"Propan-1-ol can be reacted with acidified potassium dichromate(VI) to form propanoic acid, reaction 1, or propanal, reaction 2. 

How can the reaction be carried out to ensure that reaction 2 occurs rather than reaction 1?

An excess of acidified potassium dichromate(VI) is used. 
An excess of concentrated sulfuric acid is added. 
The reaction mixture is distilled immediately after mixing. 
The reaction mixture is heated under reflux.",C
857,"A reaction pathway diagram is shown. 

The four reactions that follow are all exothermic. Which reaction would not have such a pathway? 

CH3I + NaCN → CH3CN + NaI",A
858,"1-chloro-2-methylbutane reacts with sodium cyanide in ethanol in a nucleophilic substitution reaction.  
What is the most likely intermediate or transition state in this reaction?",A
859,"An organic compound X reacts with hot, concentrated acidified potassium manganate(VII) solution to give a single carbon-containing product.  
What could be X? 

CH2C(CH3)2
CH3CHCHCH3
CH2CHCH2CH3
CH3CH2CH2CH3",B
860,"Vitamin A contains retinol. 

Under appropriate conditions, acidified KMnO4(aq) can be used to break apart C=C bonds. 
After these bonds have been broken, further oxidation of the fragments may occur. 
Under which conditions is the acidified KMnO4(aq) used and what do the final oxidation products include? 



 
conditions
final oxidation products 


A
cold, dilute 
aldehydes and carboxylic acids 


B
cold, dilute 
ketones and carboxylic acids 


C
hot, concentrated 
aldehydes and carboxylic acids 


D
hot, concentrated 
ketones and carboxylic acids",D
861,"The diagram shows the skeletal formula of phenazine.

What is the empirical formula of phenazine? 

C6H4N
C6H6N
C12H8N2 
C12H12N2",A
862,"When heated with chlorine, the hydrocarbon 2,2-dimethylbutane undergoes free radical substitution. 
In a propagation step a free radical X• is formed.

How many different structures of X• are possible?

2
3
4
5",B
863,"Structural isomerism and stereoisomerism should be considered when answering this question. 
How many isomers with the formula C5H10 have structures that involve π bonding? 

3
4
5
6",D
864,"Ammonia, carbon dioxide and water react together to form ammonium carbonate. 
Which statement about this reaction is correct? 

It is a redox reaction. 
It is an acid-base reaction.  
The H–N–H bond angle decreases as a consequence of this reaction. 
The three substances react in a 1 :1 : 1 ratio in this reaction.",B
865,"Which emission from an internal combustion engine contributes to the erosion of marble statues? 

carbon monoxide 
nitrogen
nitrogen dioxide 
unburnt hydrocarbons",C
866,"Solid sodium iodide reacts with concentrated sulfuric acid to form more than one product that contains sulfur. 
What is the lowest oxidation number of sulfur in these products? 

–2
0
+4
+6",A
867,"The properties of chlorine, bromine and their compounds are compared. 
Which property is smaller for chlorine than for bromine? 

bond strength of the hydrogen-halide bond 
first ionisation energy 
solubility of the silver halide in NH3(aq) 
strength of the van der Waals’forces between molecules of the element",D
868,"Chlorate(V) ions, ClO3–, are produced in the redox reaction between chlorine and hot aqueous sodium hydroxide. Oxidation numbers can be used to help balance the equation for this reaction. 
vCl2(g) + wOH–(aq) → xCl–(aq) + yClO3–(aq) + zH2O(l)
What are the values of v, x and y in the balanced equation? 



 
v
x
y


A
2
3
1


B
3
4
2


C
3
5
1


D
7
12
2",C
869,"When equal volumes of saturated solutions of barium hydroxide and calcium hydroxide are mixed, a white precipitate, Y, forms. The mixture is filtered and carbon dioxide is bubbled through the filtrate, producing a second white precipitate, Z. 
What are Y and Z? 



 
Y
Z


A
Ba(OH)2
Ca(OH)2


B
Ba(OH)2
CaCO3


C
Ca(OH)2
BaCO3


D
Ca(OH)2
Ba(OH)2",C
870,"Which statement about the compounds of Group 2 elements magnesium to barium is correct? 

Carbonates of Group 2 elements produce bubbles when added to dilute nitric acid. 
Nitrates of Group 2 elements produce nitrogen and oxygen on heating. 
Oxides of Group 2 elements produce bubbles when added to dilute hydrochloric acid. 
The oxides of Group 2 elements are amphoteric.",A
871,"Which diagram correctly shows the electronegativity of the elements Na, Mg, Al and Si plotted against their first ionisation energies?",B
872,"Hydrated aluminium ions undergo the following reaction. 
[Al(H2O)6]3+(aq) + H2O(l)  ⇌  [Al(H2O)5OH]2+(aq) + H3O+(aq) 
Which statement about this reaction is correct? 

H2O(l) and [Al(H2O)5OH]2+(aq) are a conjugate acid-base pair. 
H2O(l) is acting as an acid as it is donating H+ ions. 
If OH–(aq) is added, the equilibrium will move to the right. 
Kc varies as the pH is varied.",C
873,"The decomposition of SO3(g) is a dynamic equilibrium. 
2SO3(g)  ⇌  2SO2(g) + O2(g) 
What happens when the pressure of the system is increased? 

The rate of reaction will decrease and the position of the equilibrium will move to the left. 
The rate of reaction will decrease and the position of the equilibrium will move to the right. 
The rate of reaction will increase and the position of the equilibrium will move to the left. 
The rate of reaction will increase and the position of the equilibrium will move to the right.",C
874,"When lead(II) sulfide, PbS, is heated in air, sulfur dioxide and lead(II) oxide are formed. 
What is the equation for the reaction between PbS and oxygen? 

PbS + 2O2 → SO2 + PbO2
PbS + 2½ O2 → SO3 + PbO2
PbS + 1½ O2 → SO2 + PbO
PbS + 2O2 → SO3 + PbO",C
875,"(NH4)2Cr2O7 decomposes when heated. 
(NH4)2Cr2O7 → N2 + 4H2O + Cr2O3
Which element is oxidised and which element is reduced? 



 
oxidised
reduced


A
chromium
nitrogen


B
hydrogen
chromium


C
nitrogen
chromium


D
nitrogen
hydrogen",C
876,"Which equation correctly represents the standard enthalpy change of atomisation of the given element? 

½ I2(g) → I(g) 
Na(s) → Na(g)
Cl2(g) → 2Cl(g)
Na(g) → Na+(g) + e–",B
877,"An ester with an aroma of pineapples can be synthesised in the laboratory from butanal using this reaction scheme. 

What is the structural formula of the ester? 

CH3(CH2)2CO2(CH2)2CH3 
CH3(CH2)2CO2(CH2)3CH3 
CH3(CH2)3CO2(CH2)2CH3 
CH3(CH2)3CO2(CH2)3CH3",B
878,"The diagram shows the structure of 1,3-butadiene. 

The addition reaction between 1,3-butadiene and two molecules of hydrogen bromide can produce three structurally isomeric products. 
How many of these products have at least one chiral centre? 

 0
 1
 2
 3",C
879,"Which reaction is endothermic? 

Ca(OH)2(aq) + 2HCl(aq) → CaCl2(aq) + 2H2O(l) 
2Cl(g) → Cl2(g) 
2Ca(s) + O2(g) → 2CaO(s) 
CaCO3(s) → CaO(s) + CO2(g)",D
880,"What is the correct name of the molecule with the skeletal formula shown? 


1,2,2-trimethylbutan-3-ol
2-ethyl-2-methylbutan-2-ol
3,3-dimethylpentan-2-ol
4-hydroxy-3,3-dimethylpentane",C
881,"In this question you should assume the vapour behaves as an ideal gas. 
0.175 g of a volatile liquid produces a vapour of volume 4.50 × 10–5 m3 at 100 °C and pressure of 1.013 × 105Pa. 
What is the Mr of the liquid? 

31.9
87.1
119
127",C
882,"Which statement does not describe an effect of acid rain on the environment? 

Acid rain causes erosion of stone buildings.
Acid rain causes ozone depletion. 
Acid rain increases the corrosion of some metals.
Acid rain increases the leaching away of essential nutrients and minerals from soils.",B
883,"In a series of nine experiments to test the reactivity of the halogens, an aqueous solution of each halogen was added to an equal volume of an aqueous solution containing halide ions as shown in the table below. 



solution
sodium chloride (aq)
sodium bromide (aq)
sodium iodide (aq)


chlorine (aq)
experiment 1
experiment 2
experiment 3


bromine (aq) 
experiment 4
experiment 5
experiment 6


iodine (aq)
experiment 7
experiment 8
experiment 9



The nine resulting mixtures were then shaken with hexane. The nine tubes were corked and left to stand so that the aqueous and organic solvents could separate into layers.
How many test-tubes contained a purple upper layer?

1
2
3
5",D
884,"Two students, P and Q, were asked to draw bar charts to represent how some properties of the halogens and their compounds differ in magnitude. Their diagrams are shown. The bar charts show trends only and not actual values.

Which of the students have drawn bar charts which show the trends correctly? 

both P and Q
P only
Q only
neither P nor Q",C
885,"Steam is passed over heated magnesium to give compound J and hydrogen. What is not a property of compound J? 

It has an Mr of  40.3.
It is basic.
It is a white solid. 
It is very soluble in water.",D
886,"Anhydrous magnesium nitrate, Mg(NO3)2, will decompose when heated, giving a white solid and a mixture of two gases X and Y.  Y is oxygen. What is the ratio",A
887,"Which statement about the electrons in a ground state carbon atom is correct? 

Electrons are present in four different energy levels. 
There are more electrons in p orbitals than there are in s orbitals. 
The occupied orbital of highest energy is spherical. 
The occupied orbital of lowest energy is spherical.",D
888,"The graph shows the successive ionisation energies of element X and element Y. 
Both elements are in Period 3.

Which statement is correct? 

An atom of element X needs one extra electron for a full outer shell; an atom of element Y needs three extra electrons for a full outer shell. 
An atom of element Y has five electrons in the 3p subshell. 
Element X has an oxidation number of +7 in most of its compounds. 
When element X combines with element Y, the bonding is ionic.",A
889,"Solutions of Mg(NO3)2 and Ba(NO3)2 separately undergo a series of reactions. 

M, N and P are magnesium compounds. 
Q, R and S are barium compounds. 
How many of M, N, P, Q, R and S are white precipitates? 

 2
 3
 4
 5",B
890,"In this question it should be assumed that (NH4)2CO3.H2O(s) dissolves in water without causing an increase in volume. 
Which mass of (NH4)2CO3.H2O(s) should be added to 800cm3 of water to form a 0.100 mol dm–3 solution of NH4+ ions? 

4.56 g
7.13 g
9.12 g
14.3 g",A
891,"The diagram shows a Boltzmann distribution of the energies of gaseous molecules and the activation energies, Ea, of a reaction with and without a catalyst. 

Which statement about this distribution curve is correct? 

If the temperature of the gas is increased, the maximum of the curve becomes higher. 
If the temperature of the gas is increased, the maximum of the curve moves to the left. 
The fraction of molecules that react in the presence of a catalyst is shown by 
The fraction of molecules that react in the absence of a catalyst is shown by",D
892,"Each pair below consists of a sample of two separate elements. Each element is in its standard state at room temperature and pressure. 
Which pair of elements has chemical bonds of the same type between their atoms? 

aluminium and phosphorus
chlorine and argon
magnesium and silicon
sulfur and chlorine",D
893,"The oxide and chloride of an element X are separately mixed with water. The two resulting solutions have the same effect on litmus. 
What could element X be? 

 Al 
Ca
Na
P",D
894,"Catalysts are an important feature of many industrial processes and biochemical reactions. 
Which row correctly describes the effect of a catalyst on a reversible chemical reaction? 



 
position of equilibrium
effect on value of ∆H 


A
moved to right
decreased 


B
unaffected
decreased 


C
unaffected
increased


D
unaffected
unaffected",D
895,"Sulfur dioxide is used as a preservative in wine making. 
The following equations describe the reactions that occur when sulfur dioxide dissolves in water. 
H2O + SO2  ⇌  HSO3– + H+ HSO3– + H+ ⇌  SO32– + 2H+
Which statement about these two reactions is correct? 

HSO3– acts as a base.
SO2 acts as an oxidising agent. 
SO32– acts as an acid.
SO32– acts as a reducing agent.",A
896,"The equilibrium constant, Kc, for the reaction shown is 2 mol–2dm6, at 600K. 
N2(g)  +  3H2(g)  ⇌ 2NH3(g) 
What is the concentration of NH3 at equilibrium, at 600K, when the equilibrium concentrations of  N2 and H2 are both 2 mol dm–3? 

 mol dm–3
 mol dm–3
 mol dm–3 
32 mol dm–3",C
897,"Methanol may be prepared by the reaction between carbon monoxide and hydrogen. 
CO(g)  +  2H2(g)  →  CH3OH(g) 
The relevant average bond energies are given below. 
E(C≡O) 1077kJmol–1E(C–O) 360kJmol–1E(C–H) 410kJmol–1E(H–H) 436kJmol–1E(O–H) 460kJmol–1
What is the enthalpy change of this reaction? 

 –537 kJmol–1 
–101 kJmol–1 
+101 kJmol–1  
+537 kJmol–1",B
898,"Methyl isocyanate, CH3NCO, is a toxic liquid which is used in the manufacture of some pesticides. 
What is the approximate angle between the bonds formed by the N atom in a molecule of methyl isocyanate?",C
899,"Carbon and silicon have the same outer electronic structure. 
Why is a Si–Si bond weaker than a C–C bond?

Silicon atoms have a larger atomic radius than carbon atoms.
Silicon has a greater nuclear charge than carbon. 
Silicon has a smaller first ionisation energy than carbon.
Silicon is more metallic than carbon.",A
900,"Which isolated gaseous atom has a total of five electrons occupying spherically shaped orbitals? 

boron 
fluorine 
sodium 
potassium",C
901,"The relative atomic mass of copper is 63.5. 
Which chart is a correct mass spectrum that would lead to this value?",C
902,"Which mass of urea, CO(NH2)2, contains the same mass of nitrogen as 101.1g of potassium nitrate? 

22g
30g
44g
60g",B
903,"What will make it more likely that a gas will approach ideal behaviour? 

higher pressure 
lower temperature 
more polar molecules 
weaker intermolecular forces",D
904,"Ethanal reacts with HCN in the presence of KCN. 
Which changes in bonding occur during this reaction? 

A carbon-carbon bond is formed.
A carbon-hydrogen bond is broken.
A carbon-nitrogen bond is broken. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
905,"3-oxobutanoic acid can be synthesised in a two-step process. 

What could be the structure of X? 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
906,"The halogenoalkanes listed below all react with NaOH(aq). 
Which reactions proceed mainly by an SN1 mechanism? 

1-iodopropane
2-iodo-2-methylpropane
2-bromo-2-methylbutane 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",C
907,"Enthalpy changes, ∆H, can be positive or negative. Which row is correct? 



 
∆H positive 
∆H negative 


A
atomisation
bond breaking


B
bond breaking
neutralisation


C
bond making
combustion


D
combustion
bond breaking",B
908,"2-methylpropene can react in more than one way with chlorine. 
One of the reactions follows the pathway shown. 

Which statements about this mechanism are correct? 

The intermediate has all carbon atoms in the same plane.
There is an electrophilic attack on the double bond.
It is a free radical mechanism. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
909,"Which properties increase from magnesium to barium? 

ionic radius of the cation M2+
screening of outermost electrons by inner shells
solubility of the hydroxides, M(OH)2, in water 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
910,"Which reaction routes can be used to make a pure sample of barium sulfate? 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
911,"The factors affecting the rate of reaction between aqueous sodium thiosulfate and hydrochloric acid can be investigated. The ionic equation for the reaction is shown. 
S2O32–(aq) + 2H+(aq) → H2O(l) + S(s) + SO2(aq)  
Which of the following can be used to investigate the rate of this reaction?  

change of mass
change of appearance caused by formation of a precipitate
change of electrical conductivity 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",C
912,"Which statements are correct for all exothermic reactions? 

∆H for the reaction is negative.
On a reaction pathway diagram the products are shown lower than the reactants. 
The reaction will occur without heating. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
913,"Which molecules and ions have a bond angle of 120°? 

BF3
CH3–
NH3


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
914,"Which ions contain one or more unpaired electrons? 
1.  Cu2+2.  Mn3+3.  V3+ 

1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
915,"J is a branched-chain alcohol, C5H12O. J is heated under reflux with an excess of Cr2O72– /H+ until no further reaction occurs. An organic compound K is formed in good yield. 
The infra-red spectrum of K is shown. 

What are the structures of the branched-chain alcohol J and compound K? 



 
J
K


A
CH3CH(CH3)CH2CH2OH
CH3CH(CH3)CH2CHO 


B
CH3CH2CH(OH)CH2CH3
CH3CH2COCH2CH3


C
CH3CH(CH3)CH(OH)CH3
CH3CH(CH3)COCH3


D
CH3CH(CH3)CH2CH2OH
CH3CH(CH3)CH2COOH",C
916,"The diester shown can be hydrolysed by heating with an excess of aqueous sodium hydroxide. 

What would the products of this reaction be?",C
917,"Ethanedioic acid, HO2CCO2H, is reduced using an excess of lithium aluminium hydride, LiAlH4. 
What is the organic product of the reaction? 

ethanol
ethane-1,2-diol 
ethanedial, OHCCHO 
methane",B
918,"Which compound shows optical isomerism and gives a positive test with alkaline aqueous iodine? 

CH3COCH(OH)CH3
CH3COCH2CH2OH 
HOCH2CH(CH3)CHO 
(CH3)2C(OH)CHO",A
919,"Sodium reacts with 1 mol of compound Y to produce 1 mol of H2(g). 
Which compound could Y be? 

CH3CH2CH2CH2OH 
(CH3)3COH 
CH3CH2CH2CO2H 
CH3CH(OH)CO2H",D
920,"Compound J, C15H23Br2Cl, is reacted with an excess of a hot concentrated solution of sodium hydroxide in ethanol. One of the products is X. 

What could be the skeletal formula of X?",B
921,"An organic molecule W contains 3 carbon atoms. It requires 4.5 molecules of oxygen for complete combustion. 
What could W be? 

propane
propanoic acid 
propanone
propan-1-ol",D
922,"The conversion of propene to propan-2-ol can be carried out in two stages represented by the equations shown. 
reaction 1 CH3CH=CH2(g) + HI(g) → CH3CHICH3(l) 
reaction 2 CH3CHICH3(l) + KOH(aq) → CH3CH(OH)CH3(aq) + K+(aq) + I–(aq) 
How can these two reactions be described? 



 
reaction 1
reaction 2


A
addition
elimination


B
addition
substitution


C
elimination
substitution


D
substitution
elimination",B
923,"A new jet fuel has been produced that is a mixture of different structural isomers of compound Q. 

Which skeletal formula represents a structural isomer of Q?",C
924,"X has the molecular formula C5H12O. X has a branched carbon skeleton and a secondary alcohol functional group. 
How many structural isomers fit this description of X? 

1
2
3
4",A
925,"What is true of every nucleophile? 

It attacks a double bond. 
It donates a lone pair of electrons. 
It is a single atom. 
It is negatively charged.",B
926,"Transition elements and their compounds are widely used as catalysts. 
What is the identity and what is the oxidation number of the element present in the catalyst used in the Contact process? 



 
element
oxidation number


A
iron
0


B
iron
+3


C
vanadium
0


D
vanadium
+5",D
927,"Which statement explains the observation that magnesium hydroxide dissolves in aqueous ammonium chloride, but not in aqueous sodium chloride? 

The ionic radius of the NH4+ ion is similar to that of Mg2+ but not that of Na+.
NH4Cl dissociates less fully than NaCl. 
The Na+ and Mg2+ ions have the same number of electrons.
The NH4+ ion can donate a proton.",D
928,"Reaction 1: chlorine reacts with cold aqueous sodium hydroxide to form solution Z. 
Reaction 2: solution Z is heated and forms ClO3–(aq) and Cl–(aq). 
Which equations represent reaction 1 and reaction 2? 

reaction 1  2Cl2 + 4OH– → ClO2– + 3Cl– + 2H2O reaction 2  3ClO2– → 2ClO3– + Cl–
reaction 1  2Cl2 + 4OH– → ClO2– + 3Cl– + 2H2Oreaction 2  3ClO– → ClO3– + 2Cl–
reaction 1  Cl2 + 2OH– → ClO– + Cl– + H2O reaction 2  2ClO– + 2OH– → ClO3– + Cl– + H2O 
reaction 1  Cl2 + 2OH– → ClO– + Cl– + H2O reaction 2  3ClO– → ClO3– + 2Cl–",D
929,"Which row correctly describes the properties of the halogens as Group 17 is descended from chlorine to iodine? 



 
volatility
strength asoxidising agent


A
decreases
decreases


B
decreases
increases


C
increases
decreases


D
increases
increases",A
930,"A sample of anhydrous calcium nitrate is placed in a test-tube and heated in a roaring Bunsen flame until it decomposes. The description of the gas in the test-tube is then noted. A glowing splint is then put into the test-tube and any changes are noted.
Which observations are correct? 



 
description of thegas in the test-tube
result ofglowing splint test


A
brown
the splint goes out


B
brown
the splint relights


C
colourless
the splint goes out


D
colourless
the splint relights",B
931,"Which row describes the structure and bonding of SiO2 and SiCl4? 



 
SiO2
SiCl4


bonding
structure
bonding
structure


A
covalent
giant
covalent
giant


B
covalent
giant
covalent
simple


C
ionic
giant
covalent
giant


D
ionic
giant
covalent
simple",B
932,"X and Y are elements in Period 3 of the Periodic Table. 

The oxide of X is a solid at room temperature. This oxide has a giant structure. 
The chloride of X does not react with water. 
Argon is the only element in Period 3 with a lower melting point than Y. 

What could be the formula of a compound formed between elements X and Y? 

Al2S3 
MgS
NaCl
PCl5",C
933,"Sodium and sulfur are burned separately in oxygen. 
Each reaction has a distinctive coloured flame. 
Which row is correct? 



 
Na + O2
S + O2


A
white
blue


B
white
yellow


C
yellow
blue


D
yellow
yellow",C
934,"Two reactions are shown. 
reaction 1   N2(g) + 3H2(g)  ⇌  2NH3(g)reaction 2   2O3(g)  ⇌  3O2(g)
In reaction 1, a finely powdered iron catalyst is used. 
In reaction 2, a vaporised tetrachloromethane catalyst in ultraviolet light is used. 
Which statement about the catalysts used is correct?

Both reaction 1 and reaction 2 use a heterogeneous catalyst. 
Both reaction 1 and reaction 2 use a homogeneous catalyst. 
Reaction 1 uses a heterogeneous catalyst and reaction 2 uses a homogeneous catalyst. 
Reaction 1 uses a homogeneous catalyst and reaction 2 uses a heterogeneous catalyst.",C
935,"0.200 mol of sulfur dioxide and 0.200 mol of oxygen are placed in a 1.00 dm3 sealed container.The gases are allowed to react until equilibrium is reached. 
2SO2 + O2  ⇌ 2SO3
At equilibrium there is 0.100 mol of SO3 in the container. 
What is the value of Kc? 

0.150 mol dm–3
0.800 mol dm–3
1.25 mol–1 dm3
6.67 mol–1 dm3",D
936,"In this question you should assume that all gases behave ideally.
Hydrogen and iodine react reversibly in the following reaction. The system reaches dynamic equilibrium. 
H2(g) + I2(g) ⇌ 2HI(g)  ∆H = –9.5 kJ mol–1
Which statement must be true for the Kp of this equilibrium to be constant?

The partial pressures of H2, I2 and HI are equal.
The external pressure is constant.  
The forward and reverse reactions have stopped. 
The temperature is constant.",D
937,"A transition metal ion, M2+, reacts with acidified dichromate(VI) ions to form M4+ ions, Cr3+ ions, and H2O. 
Which equation correctly represents this reaction? 

Cr2O72– + 14H+ + M2+ → 2Cr3+ + 7H2O + M4+ 
Cr2O72– + 14H+ + 2M2+ → 2Cr3+ + 7H2O + 2M4+
Cr2O72– + 14H+ + 3M2+ → 2Cr3+ + 7H2O + 3M4+ 
Cr2O72– + 14H+ + 6M2+ → 2Cr3+ + 7H2O + 6M4+",C
938,"Nitric acid is known to take part in the oxidation of atmospheric sulfur dioxide. One possible reaction is shown. 
SO2 + HNO3 → NO+ + HSO4–
Which row shows the correct changes in oxidation numbers of nitrogen and sulfur? 



 
nitrogen
sulfur


A
–3
+3


B
–2
+2


C
–2
+3


D
–1
+2",B
939,"A butane burner is used to heat water. The Mr of butane is 58. 

ΔHoc of butane is –2877kJ mol–1.
250 g of water is heated from 12 °C to 100 °C.
The burner transfers 47% of the heat released from the burning fuel to the water. 

Assume that the butane undergoes complete combustion and none of the water evaporates. 
What is the minimum mass of butane that must be burnt? 

0.068 g
1.85 g
3.94 g
4.48 g",C
940,"In this question you should assume methane behaves as an ideal gas. 
The gas laws can be summarised in the ideal gas equation below. 
pV = nRT
The volume of a sample of methane is measured at a temperature of 60 °C and a pressure of 103 kPa. The volume measured is 5.37 × 10–3 m3. 
What is the mass of the sample of methane, given to two significant figures? 

0.0032 g
0.018 g
3.2 g
18 g",C
941,"5.0 g samples of the carbonates of barium, copper, lithium and magnesium are decomposed to the metal oxides and carbon dioxide. 
For which compound is there the greatest loss in mass? 

barium carbonate 
copper(II) carbonate  
lithium carbonate
magnesium carbonate",C
942,"A sample of the hydrocarbon C6H12 is completely burned in dry oxygen and the product gases are collected as shown. 

The increases in mass of the collecting vessels P and Q are MP and MQ, respectively. 
What is the ratio MP / MQ? 

0.41
0.82
1.2
2.4",A
943,"The first four ionisation energies for element X are shown in the table. 



ionisation energy
1st
2nd
3rd
4th


value / kJ mol–1
577
1980
2960
6190



Which ion of X is produced by removing an electron from a filled shell? 

X+ 
X2+ 
X3+ 
X4+",D
944,"A tertiary bromoalkane, indicated here by , reacts with aqueous NaOH. The mechanism has the reaction pathway shown. 

Which point in the diagram is correctly identified?",C
945,"Which compounds produce three different organic products when hydrolysed? 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
946,"Hydrogen cyanide reacts with propanone in the presence of potassium cyanide. 
Which statements about this reaction are correct? 

The cyanide ion is a catalyst for the reaction.
This is an addition reaction.
The intermediate behaves as a base. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
947,"Which compounds, on heating with an excess of concentrated sulfuric acid, produce only one product with molecular formula C7H10?  


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
948,"The structure of tiglic acid is CH3CH=C(CH3)CO2H. 
Which statements about the properties of one molecule of this acid are correct? 

It contains two π bonds.
It contains four lone pairs of electrons.
It has all its atoms in the same plane. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
949,"Nitrogen gas is unreactive, whereas oxygen gas and chlorine gas are reactive. 
Which statements help to explain this difference? 
1. The two N atoms in an N2 molecule are held together by a very strong triple bond.2. The triple bond between two N atoms is not polar. The bonds in O2 and Cl2 are polar.3. The atoms in N2 have a full outer shell of electrons. The atoms in O2 and Cl2 do not have a full outer shell of electrons. 

1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
950,"Which statements are correct? 

Chloride ions are oxidised when concentrated sulfuric acid is added to NaCl(s).
A disproportionation reaction takes place when chlorine is added to cold NaOH(aq). 
An acidic solution forms when chlorine is added to water. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",C
951,"The stoichiometry of a catalysed reaction is shown by the equation below.  
P(g) + Q(g) ⇌ R(g) + S(l)
Two experiments are carried out in which the amount of R is measured. The results are shown in the diagram. 

Which changes in the conditions could explain the results shown? 

A lower pressure was used in experiment 2.
A different catalyst was used in experiment 2.
Product S was continuously removed from the reaction vessel in experiment 2. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
952,"Liquids X and Y do not react with one another. They have identical boiling points.
When a particular volume of X is shaken with a similar volume of Y, they form a liquid mixture Z.  
The average intermolecular forces in liquid Z are stronger than the average of the forces in X and the forces in Y.
Which deductions from this information are correct? 

The mixing of X and Y is exothermic.
The vapour pressure of liquid Z will be less than that of either liquid X or liquid Y at the same temperature. 
The boiling point of liquid Z will be lower than that of either liquid X or liquid Y at the same pressure. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
953,"The first ionisation energy of chlorine is greater than that of sulfur. 
Which factors contribute to this? 

Chlorine has more protons in its nucleus than sulfur does.
Chlorine has greater electron shielding than sulfur does.
The covalent bonds in chlorine molecules are stronger than those in sulfur molecules. 


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
954,"A particular atom of germanium, Ge, has a nucleon number of 70.
Which statements about a 7032Ge atom are correct?

It has the same number of electrons as a 7934Se2+ ion.
It has the same number of neutrons as an atom of 6830Zn.
It has half as many protons as an atom of 16064Gd


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
955,"The infra-red spectrum of compound P is shown. 

What could be compound P? 

methyl ethanoate
propanal
propanoic acid 
propan-2-ol",D
956,"When CH2(OH)CH=CHCO2H is warmed with a little concentrated sulfuric acid, a cyclic compound is formed. 
What is the skeletal formula of the cyclic compound?",C
957,"Tartaric acid, HO2CCH(OH)CH(OH)CO2H, is found in many plants.  
A sample of tartaric acid reacts with an excess of LiAlH4 to form the organic product J. 
What happens when NaOH(aq) is added to separate samples of tartaric acid and J? 

Both tartaric acid and J react. 
Only tartaric acid reacts. 
Only J reacts.  
Neither tartaric acid nor J react.",B
958,"Compound Q shows the following reactions. 

It gives an orange precipitate with 2,4-dinitrophenylhydrazine. 
It gives a red-brown precipitate with Fehling’s reagent. 
It gives a pale yellow precipitate with alkaline aqueous iodine. 

What could be the identity of Q? 

ethanal
propan-2-ol 
propanal
propanone",A
959,"The diagram shows the structure of compound Z. 

What is the product of the reaction between compound Z and an excess of NaBH4?",A
