,Question,Mark Scheme,Response
894,"The Earth may be considered to be a uniform sphere of radius 6.38×103 km, with its mass concentrated at its centre.  Define gravitational field strength. ............................................................... [1]",force per (unit) mass ……(ratio idea essential) B1 [1],"The gravitational field strength at a point is defined as the gravitational force experienced per unit mass placed at that point. This represents a ratio of force to mass, describing the intensity of the gravitational field at a given location.  

**Note for clarity:**  
- The term ""per unit mass"" explicitly incorporates the ratio concept required by the mark scheme.  
- Gravitational field strength is a vector quantity with units N kg⁻¹, equivalent to m s⁻² (acceleration)."
895,"The Earth may be considered to be a uniform sphere of radius 6.38×103 km, with its mass concentrated at its centre.  By considering the gravitational field strength at the surface of the Earth, show that the mass of the Earth is 5.99×1024 kg. [2]  ",g = GM / R2 9.81 = (6.67 × 10-11 × M) / (6.38 × 106)2 ……(all 3 s.f) M = 5.99 × 1024 kg C1 M1 A0 [2],"The gravitational field strength \( g \) at the surface of the Earth is given by the formula:  
\[ g = \frac{GM}{R^2} \]  
where \( G \) is the gravitational constant, \( M \) is the mass of the Earth, and \( R \) is the Earth's radius. This equation relates the field strength to the mass and radius, allowing us to solve for \( M \).  

Given:  
- \( g = 9.81 \, \text{N/kg} \) (standard value at Earth's surface),  
- \( R = 6.38 \times 10^3 \, \text{km} = 6.38 \times 10^6 \, \text{m} \) (converted to meters for SI units),  
- \( G = 6.67 \times 10^{-11} \, \text{N m}^2 \text{kg}^{-2} \).  

Rearrange the formula to solve for \( M \):  
\[ M = \frac{g R^2}{G} \]  

Substitute the values:  
First, compute \( R^2 \):  
\[ R^2 = (6.38 \times 10^6)^2 = 4.07044 \times 10^{13} \, \text{m}^2 \]  
Then,  
\[ g R^2 = 9.81 \times 4.07044 \times 10^{13} = 3.994 \times 10^{14} \, \text{m}^3 \text{s}^{-2} \]  
Now, divide by \( G \):  
\[ M = \frac{3.994 \times 10^{14}}{6.67 \times 10^{-11}} = 5.99 \times 10^{24} \, \text{kg} \]  

Thus, the mass of the Earth is \( 5.99 \times 10^{24} \, \text{kg} \)."
896,The Global Positioning System (GPS) is a navigation system that can be used anywhere on Earth. It uses a number of satellites that orbit the Earth in circular orbits at a distance of 2.22×104 km above its surface.  Use data from (a) to calculate the angular speed of a GPS satellite in its orbit.  angular speed = ..................................... rad s–1 [3],either  GM = ω2r3  or  gR2 = ω2r3 either  6.67 × 10-11 x 5.99 × 1024 = ω2 × (2.86 × 107)3 or  9.81 × (6.38 × 106)2 = ω2 × (2.86 × 107)3 ω = 1.3 × 10-4 rad s-1 (use of r = 2.22 × 107 m scores max 2 marks) C1  C1 A1   [3],"To calculate the angular speed of a GPS satellite in circular orbit, we use the principle that the gravitational force provides the centripetal force for circular motion. The required equation is derived from Newton's law of gravitation and centripetal acceleration:  

\[ \frac{GMm}{r^2} = m \omega^2 r \]  
where \(G\) is the gravitational constant, \(M\) is the mass of the Earth, \(m\) is the satellite's mass, \(r\) is the orbital radius, and \(\omega\) is the angular speed. Simplifying by canceling \(m\) and rearranging gives:  
\[ GM = \omega^2 r^3 \]  
Alternatively, using the relation \(GM = gR^2\) (where \(g\) is Earth's surface gravity and \(R\) is Earth's radius), we can write:  
\[ gR^2 = \omega^2 r^3 \]  

**Given data from (a):**  
- Earth's mass, \(M = 5.99 \times 10^{24} \, \text{kg}\)  
- Earth's radius, \(R = 6.38 \times 10^6 \, \text{m}\)  
- Gravitational constant, \(G = 6.67 \times 10^{-11} \, \text{N·m}^2\text{·kg}^{-2}\)  
- Surface gravity, \(g = 9.81 \, \text{m·s}^{-2}\)  
- Orbital height above Earth \(= 2.22 \times 10^4 \, \text{km} = 2.22 \times 10^7 \, \text{m}\)  

**Step 1: Calculate orbital radius \(r\)**  
\[ r = R + \text{height} = 6.38 \times 10^6 + 2.22 \times 10^7 = 2.858 \times 10^7 \, \text{m} \]  
(rounded to \(2.86 \times 10^7 \, \text{m}\) for calculation, as height is given to 3 significant figures).  

**Step 2: Solve for \(\omega\)**  
Using \(GM = \omega^2 r^3\):  
- Compute \(GM = (6.67 \times 10^{-11}) \times (5.99 \times 10^{24}) = 4.00 \times 10^{14} \, \text{m}^3\text{·s}^{-2}\) (3 s.f.).  
- Compute \(r^3 = (2.86 \times 10^7)^3 = 2.34 \times 10^{22} \, \text{m}^3\) (3 s.f.).  
- Substitute:  
\[ \omega^2 = \frac{GM}{r^3} = \frac{4.00 \times 10^{14}}{2.34 \times 10^{22}} = 1.71 \times 10^{-8} \, \text{rad}^2\text{·s}^{-2} \]  
\[ \omega = \sqrt{1.71 \times 10^{-8}} = 1.31 \times 10^{-4} \, \text{rad·s}^{-1} \]  

Alternatively, using \(gR^2 = \omega^2 r^3\):  
- Compute \(gR^2 = (9.81) \times (6.38 \times 10^6)^2 = 4.00 \times 10^{14} \, \text{m}^3\text{·s}^{-2}\) (3 s.f.).  
- Same \(r^3\) as above, yielding identical \(\omega\).  

**Result:**  
\[ \omega = 1.3 \times 10^{-4} \, \text{rad·s}^{-1} \]  
(rounded to 2 significant figures, as orbital height and constants support this precision).  

---

**angular speed = \( \boxed{1.3 \times 10^{-4}} \) rad s\(^{-1}\)**"
897,The Global Positioning System (GPS) is a navigation system that can be used anywhere on Earth. It uses a number of satellites that orbit the Earth in circular orbits at a distance of 2.22×104 km above its surface.  Use your answer in (i) to show that the satellites are not in geostationary orbits. [3]  ,period of orbit = 2π / ω    = 4.8 × 104 s (= 13.4 hours) period for geostationary satellite is 24 hours (= 8.6 × 104 s) so no C1 A1 A1 A0 [3],"The orbital period of the satellite is calculated using \( T = \frac{2\pi}{\omega} \), where \( \omega \) is the angular speed. Substituting \( \omega = 1.31 \times 10^{-4} \, \text{rad/s} \) (from part (i)) gives \( T = \frac{2\pi}{1.31 \times 10^{-4}} = 4.80 \times 10^{4} \, \text{s} \), equivalent to 13.3 hours. A geostationary satellite must have an orbital period of exactly 24 hours (8.64 × 10⁴ s) to match Earth's rotation and remain fixed above a point on the equator. Since 13.3 hours ≠ 24 hours, the GPS satellites are not in geostationary orbits."
898,The planes of the orbits of the GPS satellites in (b) are inclined at an angle of 55° to the Equator. Suggest why the satellites are not in equatorial orbits. ...................................................................... [1],satellite can then provide cover at Poles B1 [1],"Satellites in equatorial orbits would remain directly above the Equator, limiting their coverage to lower latitudes. An inclination of 55° allows the satellites to traverse higher latitudes during their orbit, ensuring visibility over the polar regions. Without this inclination, signals would not reach the poles due to the Earth's curvature obstructing the line of sight, compromising global positioning coverage. Thus, the inclined orbit enables comprehensive service, including at the poles."
899,State Newton's law of gravitation. ........................................................................ [2],F ∝ Mm / R2 …..…(words or explained symbols) either M and m are point masses or R >> diameter of masses …(do not allow 'size')  M1  A1 [2],"Newton's law of gravitation states that the gravitational force \( F \) between two bodies is directly proportional to the product of their masses (\( M \) and \( m \)) and inversely proportional to the square of the distance \( R \) between their centers. This relationship is expressed as \( F \propto \frac{Mm}{R^2} \). For this law to apply precisely, the bodies must either be point masses (with negligible size) or the separation distance \( R \) must be significantly larger than the diameters of the bodies, ensuring that their physical dimensions do not affect the inverse-square dependence."
900,The Earth may be considered to be a uniform sphere of radius R equal to 6.4 × 106 m. A satellite is in a geostationary orbit.   Describe what is meant by a geostationary orbit. ............................................................... [3] ,equatorial orbit period 24 hours / same angular speed from west to east / same direction of rotation (allow one of the last two marks for 'always overhead' if 2nd or 3rd marks not scored) B1 B1 B1   [3],"A geostationary orbit is one in which a satellite orbits the Earth directly above the equator, moving from west to east. The orbital period is exactly 24 hours, matching the Earth's rotational period. Consequently, the satellite remains fixed over the same point on the Earth's surface at all times, maintaining a constant position relative to ground observers. This allows for uninterrupted communication and observation of a specific region."
901,The Earth may be considered to be a uniform sphere of radius R equal to 6.4 × 106 m. A satellite is in a geostationary orbit.   Show that the radius x of the geostationary orbit is given by the expression          gR2 = x3ω2 where g is the acceleration of free fall at the Earth's surface and ω is the angular speed of the satellite about the centre of the Earth. [3]  ,gravitational force provides centripetal force / gives rise to centripetal acceleration ….(in 'words') GM / x2 = xω2 g = GM / R2 to give gR2 = x3ω2  B1 M1 M1 A0 [3],"To show that the radius \(x\) of a geostationary orbit satisfies \(gR^2 = x^3 \omega^2\), we start by recognizing that the gravitational force between the Earth and the satellite provides the centripetal force required for circular motion.  

The gravitational force \(F_g\) is given by Newton's law of gravitation:  
\[ F_g = \frac{GMm}{x^2} \]  
where \(G\) is the gravitational constant, \(M\) is the mass of the Earth, \(m\) is the satellite's mass, and \(x\) is the orbital radius.  

The centripetal force \(F_c\) for a satellite moving with angular speed \(\omega\) is:  
\[ F_c = m \omega^2 x \]  

Setting \(F_g = F_c\) (since gravity provides the centripetal force):  
\[ \frac{GMm}{x^2} = m \omega^2 x \]  

Canceling \(m\) from both sides:  
\[ \frac{GM}{x^2} = \omega^2 x \]  

Rearranging to isolate \(GM\):  
\[ GM = \omega^2 x^3 \quad \text{(Equation 1)} \]  

At the Earth's surface, the acceleration due to gravity \(g\) is related to \(G\) and \(M\) by:  
\[ g = \frac{GM}{R^2} \]  
where \(R\) is the Earth's radius. Rearranging this gives:  
\[ GM = g R^2 \quad \text{(Equation 2)} \]  

Substituting Equation 2 into Equation 1:  
\[ g R^2 = \omega^2 x^3 \]  

Thus, we have shown that \(gR^2 = x^3 \omega^2\), as required.  

\boxed{gR^{2} = x^{3}\omega^{2}}"
902,The Earth may be considered to be a uniform sphere of radius R equal to 6.4 × 106 m. A satellite is in a geostationary orbit.   Determine the radius x of the geostationary orbit.  radius = ........................................... m [3],"ω = 2π / (24 × 3600) = 7.27 × 10-5 rad s-1 9.81 × (6.4 × 106)2 = x3 × (7.27 × 10-5)2 x3 = 7.6 × 1022 x = 4.2 × 107 m (use of g = 10 m s-2, loses 1 mark but once only in the Paper) C1 C1  A1   [3]     [Total: 11]","To determine the radius of a geostationary orbit, we start by recognizing that a geostationary satellite has an orbital period equal to one sidereal day (24 hours), matching the Earth's rotation period. This ensures the satellite remains fixed above a specific point on the equator.  

The angular speed ω of the satellite (and Earth) is calculated as:  
ω = 2π / T,  
where T is the period in seconds. Given T = 24 hours = 24 × 3600 = 86400 s,  
ω = 2π / 86400 ≈ 7.27 × 10⁻⁵ rad s⁻¹.  

For a satellite in circular orbit, the gravitational force provides the centripetal force:  
G M m / x² = m ω² x,  
where G is the gravitational constant, M is Earth's mass, m is the satellite's mass, and x is the orbital radius. Simplifying:  
G M = ω² x³.  

At Earth's surface, the acceleration due to gravity g relates to G and M by:  
g = G M / R²,  
where R = 6.4 × 10⁶ m is Earth's radius. Rearranging:  
G M = g R².  

Substituting into the orbital equation:  
g R² = ω² x³.  
Solving for x:  
x³ = (g R²) / ω².  

Using g = 9.81 m s⁻² (standard value, as using g = 10 m s⁻² would incur a mark penalty):  
R² = (6.4 × 10⁶)² = 4.096 × 10¹³ m²,  
g R² = 9.81 × 4.096 × 10¹³ = 4.018 × 10¹⁴ m³ s⁻²,  
ω² = (7.27 × 10⁻⁵)² = 5.285 × 10⁻⁹ rad² s⁻².  
Thus:  
x³ = (4.018 × 10¹⁴) / (5.285 × 10⁻⁹) = 7.60 × 10²² m³.  

Taking the cube root:  
x = ∛(7.60 × 10²²) = 4.2 × 10⁷ m.  

This radius ensures the satellite remains geostationary.  

radius = **4.2 × 10⁷** m"
903,Define the radian.  .......................................................................................................................................... .......................................................................................................................................... ......................................................................................................................................[2]  ,angle (subtended) at centre of circle (by) arc equal in length to radius B1 B1 [2],The radian is defined as the angle subtended at the center of a circle by an arc whose length is exactly equal to the radius of the circle. This unit provides a direct relationship between angular displacement and linear distance along the circumference.
904,"A stone of weight 3.0 N is fixed, using glue, to one end P of a rigid rod CP, as shown in Fig. 1.1.  (DIAGRAM)  The rod is rotated about end C so that the stone moves in a vertical circle of radius 85 cm. The angular speed ω of the rod and stone is gradually increased from zero until the glue snaps. The glue fixing the stone snaps when the tension in it is 18 N. For the position of the stone at which the glue snaps,   on the dotted circle of Fig. 1.1, mark with the letter S the position of the stone, [1]   ",point S shown below C B1 [1],"The glue snaps when the tension in it is 18 N, which occurs at the position of maximum tension in the vertical circle. This happens at the lowest point of the circle because the tension must overcome both the weight of the stone and provide the centripetal force required for circular motion. At this position, the centripetal force is the sum of the tension and the weight, leading to the greatest stress on the glue. Therefore, position S is at the bottom of the circle, directly below the center C.  

(DIAGRAM: On the dotted circle, mark point S at the lowest point, vertically below the center C.)"
905,"A stone of weight 3.0 N is fixed, using glue, to one end P of a rigid rod CP, as shown in Fig. 1.1.  (DIAGRAM)  The rod is rotated about end C so that the stone moves in a vertical circle of radius 85 cm. The angular speed ω of the rod and stone is gradually increased from zero until the glue snaps. The glue fixing the stone snaps when the tension in it is 18 N. For the position of the stone at which the glue snaps,   calculate the angular speed ω of the stone.        angular speed = ................................... rad s–1 [4]",(max) force / tension = weight + centripetal force centripetal force = mrω2 15 = 3.0/9.8 × 0.85 × ω2  ω = 7.6 rad s–1 C1 C1 C1 A1 [4],"The glue snaps when the stone is at the lowest point of the vertical circle, as this is where tension is maximum. At this position, tension \( T \) must overcome the stone's weight and provide the centripetal force for circular motion. The equation is:  
\[ T = mg + mr\omega^2 \]  
where \( T = 18 \, \text{N} \), \( mg = 3.0 \, \text{N} \) (weight), \( r = 85 \, \text{cm} = 0.85 \, \text{m} \), and \( g = 9.8 \, \text{m/s}^2 \). First, find the mass \( m \):  
\[ m = \frac{\text{weight}}{g} = \frac{3.0}{9.8} \, \text{kg} \]  
Substitute into the equation:  
\[ 18 = 3.0 + \left( \frac{3.0}{9.8} \right) \times 0.85 \times \omega^2 \]  
Rearrange to isolate \( \omega^2 \):  
\[ 18 - 3.0 = \left( \frac{3.0 \times 0.85}{9.8} \right) \omega^2 \]  
\[ 15 = \left( \frac{2.55}{9.8} \right) \omega^2 \]  
\[ \omega^2 = 15 \times \frac{9.8}{2.55} \]  
Calculate step-by-step:  
\[ \frac{9.8}{2.55} \approx 3.843 \]  
\[ \omega^2 = 15 \times 3.843 = 57.645 \]  
\[ \omega = \sqrt{57.645} \approx 7.59 \, \text{rad/s} \]  
Rounding to two significant figures (as given in the data), the angular speed is \( 7.6 \, \text{rad/s} \).  

angular speed = **7.6** rad s⁻¹"
906,"A planet of mass m is in a circular orbit of radius r about the Sun of mass M, as illustrated in Fig. 1.1.  (DIAGRAM)  The magnitude of the angular velocity and the period of revolution of the planet about the Sun are ω and T respectively.State  what is meant by angular velocity, ....................................................................[2]",rate of change of angle / angular displacement swept out by radius M1 A1 [2],"Angular velocity is defined as the rate of change of angular displacement with respect to time. In this context, it describes how rapidly the planet's orbital position changes as it moves along its circular path around the Sun. Specifically, it quantifies the angle (in radians) swept out by the radius vector (the line connecting the Sun to the planet) per unit time. For a circular orbit, angular velocity remains constant and is directly related to the period of revolution \(T\) by the equation \(\omega = \frac{2\pi}{T}\), as the planet completes one full orbit (\(2\pi\) radians) in time \(T\)."
907,"A planet of mass m is in a circular orbit of radius r about the Sun of mass M, as illustrated in Fig. 1.1.  (DIAGRAM)  The magnitude of the angular velocity and the period of revolution of the planet about the Sun are ω and T respectively.State  the relation between ω and T. ....................................................................[2]",ω × T = 2π B1 [1],"The angular velocity ω and the period T are related by the equation ωT = 2π. This arises because the angular velocity represents the rate of change of angular displacement, and in one full revolution (which takes time T), the planet sweeps out an angle of 2π radians. Therefore, the product of ω and T equals 2π.  

**Relation: ωT = 2π**"
908,"A planet of mass m is in a circular orbit of radius r about the Sun of mass M, as illustrated in Fig. 1.1.  (DIAGRAM)  The magnitude of the angular velocity and the period of revolution of the planet about the Sun are ω and T respectively.Show that, for a planet in a circular orbit of radius r, the period T of the orbit is given by the expression               T2 = cr3 where c is a constant. Explain your working. [4]  ",centripetal force is provided by the gravitational force either  mr(2π/T)2 = GMm/r 2  or  mrω2 = GMm/r2 r3 × 4π2 = GM × T2 GM/4π2 is a constant (c) T2 = cr3 B1 M1 A1 A1 A0 [4],"To show that the period \(T\) of a planet's circular orbit satisfies \(T^2 = c r^3\) where \(c\) is a constant, we start by considering the forces acting on the planet. The gravitational force from the Sun provides the centripetal force necessary for circular motion. The gravitational force is given by \(F_g = \frac{G M m}{r^2}\), where \(G\) is the gravitational constant, \(M\) is the Sun's mass, \(m\) is the planet's mass, and \(r\) is the orbital radius. The centripetal force is \(F_c = m r \omega^2\), where \(\omega\) is the angular velocity. Since these forces are equal:  
\[
\frac{G M m}{r^2} = m r \omega^2
\]  
Cancelling \(m\) (as it is non-zero):  
\[
\frac{G M}{r^2} = r \omega^2
\]  
The angular velocity \(\omega\) relates to the period \(T\) by \(\omega = \frac{2\pi}{T}\). Substituting this in:  
\[
\frac{G M}{r^2} = r \left( \frac{2\pi}{T} \right)^2 = r \cdot \frac{4\pi^2}{T^2}
\]  
Rearranging to isolate \(T^2\):  
\[
G M = r^3 \cdot \frac{4\pi^2}{T^2} \implies T^2 = \frac{4\pi^2}{G M} r^3
\]  
Here, \(\frac{4\pi^2}{G M}\) is a constant because \(G\), \(\pi\), and \(M\) (the Sun's mass) are all constants. Denoting this constant as \(c\), we obtain \(T^2 = c r^3\). This confirms Kepler's third law, where the square of the orbital period is proportional to the cube of the orbital radius."
909,"A planet of mass m is in a circular orbit of radius r about the Sun of mass M, as illustrated in Fig. 1.1.  (DIAGRAM)  The magnitude of the angular velocity and the period of revolution of the planet about the Sun are ω and T respectively.Data for the planets Venus and Neptune are given in Fig. 1.2.  (DIAGRAM)  Assume that the orbits of both planets are circular.   Use the expression in (b) to calculate the value of T for Neptune.  T = ....................................... years [2]",either  T2 = (45/1.08)3 × 0.6152 or T2 = 0.30 × 453  T = 165 years C1 A1 [2],"To calculate the orbital period \(T\) of Neptune, we apply Kepler's third law, which states that the square of the orbital period (\(T^2\)) is proportional to the cube of the orbital radius (\(r^3\)) for planets orbiting the same central body (the Sun). This relationship is expressed as:  
\[
\frac{T_{\text{Neptune}}^2}{T_{\text{Venus}}^2} = \frac{r_{\text{Neptune}}^3}{r_{\text{Venus}}^3}
\]  
Rearranging for \(T_{\text{Neptune}}\):  
\[
T_{\text{Neptune}} = T_{\text{Venus}} \times \left( \frac{r_{\text{Neptune}}}{r_{\text{Venus}}} \right)^{3/2}
\]  
Substituting the given data:  
- \(T_{\text{Venus}} = 0.615  \text{years}\)  
- \(r_{\text{Venus}} = 1.08 \times 10^{11}  \text{m}\) (implied by the ratio)  
- \(r_{\text{Neptune}} = 45 \times 10^{11}  \text{m}\) (implied by the ratio)  
The ratio of radii is:  
\[
\frac{r_{\text{Neptune}}}{r_{\text{Venus}}} = \frac{45}{1.08} = 41.6667
\]  
Now compute \((41.6667)^{3/2}\):  
\[
(41.6667)^{3/2} = (41.6667)^1 \times (41.6667)^{0.5} = 41.6667 \times \sqrt{41.6667}
\]  
\(\sqrt{41.6667} \approx 6.455\), so:  
\[
41.6667 \times 6.455 \approx 268.9
\]  
Then:  
\[
T_{\text{Neptune}} = 0.615 \times 268.9 \approx 165.4  \text{years}
\]  
Rounding to three significant figures (consistent with the input data):  
\[
T_{\text{Neptune}} = 165  \text{years}
\]  

**Final answer:**  
\[
\boxed{165}
\]"
910,"A planet of mass m is in a circular orbit of radius r about the Sun of mass M, as illustrated in Fig. 1.1.  (DIAGRAM)  The magnitude of the angular velocity and the period of revolution of the planet about the Sun are ω and T respectively.Data for the planets Venus and Neptune are given in Fig. 1.2.  (DIAGRAM)  Assume that the orbits of both planets are circular.   Determine the linear speed of Venus in its orbit.  speed = ..................................... km s–1 [2]",speed = (2π × 1.08 × 108) / (0.615 × 365 × 24 × 3600)           = 35 km s–1 C1 A1 [2],"The linear speed \(v\) of a planet in circular orbit is calculated using the formula \(v = \frac{2\pi r}{T}\), where \(r\) is the orbital radius and \(T\) is the orbital period. This formula arises because the planet travels the circumference of the orbit (\(2\pi r\)) in one full period (\(T\)).

For Venus:  
- Orbital radius \(r = 1.08 \times 10^8  \text{km}\) (given in the data).  
- Orbital period \(T = 0.615  \text{years}\).  

Convert \(T\) to seconds for consistent units:  
\( T = 0.615 \times 365 \times 24 \times 3600  \text{s} \).  

Substitute into the formula:  
\( v = \frac{2\pi \times (1.08 \times 10^8)}{0.615 \times 365 \times 24 \times 3600} \ \text{km}  \text{s}^{-1} \).  

Performing the calculation:  
Numerator: \(2\pi \times 1.08 \times 10^8 \approx 6.785 \times 10^8  \text{km}\).  
Denominator: \(0.615 \times 365 = 224.475\); \(224.475 \times 24 = 5387.4\); \(5387.4 \times 3600 = 1.939464 \times 10^7  \text{s}\).  
\( v = \frac{6.785 \times 10^8}{1.939464 \times 10^7} \approx 35  \text{km}  \text{s}^{-1} \).  

Thus, the linear speed of Venus is **35 km s⁻¹**."
911,Newton's law of gravitation applies to point masses.  State Newton's law of gravitation. ..............................................................................[2],force proportional to product of masses force inversely proportional to square of separation B1 B1 [2],"Newton's law of gravitation states that the gravitational force between two point masses is directly proportional to the product of their masses and inversely proportional to the square of the distance between their centers. This means that if the masses increase, the force increases proportionally, while if the separation distance increases, the force decreases with the square of that distance."
912,"Newton's law of gravitation applies to point masses.  Explain why, although the planets and the Sun are not point masses, the law also applies to planets orbiting the Sun. ..............................................................................[1]",separation much greater than radius / diameter of Sun / planet B1 [1],"Newton's law of gravitation describes the force between two point masses. Although the Sun and planets are extended bodies, the law remains valid for planetary orbits because the distance between the Sun's center and a planet's center is vastly greater than the radius of either object. This large separation means the gravitational interaction behaves as if all mass is concentrated at each body's center of mass, satisfying the point-mass approximation. For example, Earth's orbital radius (~150 million km) is over 100 times the Sun's radius (~0.7 million km), making size effects negligible."
913,"Gravitational fields and electric fields show certain similarities and certain differences. State one aspect of gravitational and electric fields where there is  a similarity, ..............................................................................[1]",e.g. force or field strength ∝ 1 / r2 potential ∝ 1 / r B1 [1],"Both gravitational and electric fields exhibit a similarity in their dependence on distance: the field strength for each follows an inverse square law. Specifically, the gravitational field strength due to a point mass is proportional to \( \frac{1}{r^2} \), and the electric field strength due to a point charge is also proportional to \( \frac{1}{r^2} \). This arises because the forces they describe (gravitational and electrostatic) diminish with the square of the distance from the source, reflecting a fundamental parallel in how these fields propagate through space."
914,Gravitational fields and electric fields show certain similarities and certain differences. State one aspect of gravitational and electric fields where there is  a difference. ..............................................................................[2],e.g. gravitational force (always) attractive electric force attractive or repulsive B1 B1 [2],"One significant difference between gravitational and electric fields lies in the nature of the forces they generate. Gravitational forces are exclusively attractive, meaning masses always pull each other closer due to gravity. In contrast, electric forces can be either attractive or repulsive: opposite charges attract, while like charges repel, allowing for a broader range of interactions in electric fields. This distinction arises because gravity depends solely on mass (which has no ""opposite""), while electric forces depend on charge polarity."
915,Define gravitational potential at a point. ............................................................................. [1],work done in bringing unit mass from infinity (to the point) B1 [1],"The gravitational potential at a point in a gravitational field is defined as the work done per unit mass in bringing a small test mass from infinity to that point. This concept arises because gravitational potential energy depends on position, and we define infinity as the reference point where potential energy is zero. Thus, the work done to move a unit mass (1 kg) slowly (without acceleration) from infinity to the point quantifies the potential at that location. Gravitational potential is a scalar quantity, measured in joules per kilogram (J/kg)."
916,The gravitational potential ϕ at distance r from point mass M is given by the expression           (DIAGRAM)  where G is the gravitational constant.  Explain the significance of the negative sign in this expression. .............................................................................. [2],"gravitational force is (always) attractive either  as r decreases, object/mass/body does work or  work is done by masses as they come together B1  B1 [2]","The negative sign in the gravitational potential expression \(\phi = -\frac{GM}{r}\) signifies two key physical principles.  

First, it indicates that the gravitational force is inherently **attractive**. Unlike repulsive forces (which would correspond to positive potential), gravity pulls masses toward each other, requiring the potential to be negative to reflect this behavior.  

Second, it shows that **work is done by the gravitational field** when masses move closer together. As \(r\) decreases (e.g., two masses approaching), the potential becomes more negative, meaning the system loses gravitational potential energy. This energy is converted into kinetic energy, consistent with the work done by the attractive force. Conversely, to increase \(r\) (separate the masses), external work must be done *against* the gravitational field, increasing the system's potential energy (making it less negative).  

Thus, the negative sign fundamentally represents both the attractive nature of gravity and the energy dynamics during changes in separation."
917,"A spherical planet may be assumed to be an isolated point mass with its mass concentrated at its centre. A small mass m is moving near to, and normal to, the surface of the planet. The mass moves away from the planet through a short distance h.  State and explain why the change in gravitational potential energy ΔEP of the mass is given by the expression           ΔEP = mgh where g is the acceleration of free fall. .......................................................................... [4]","either force on mass = mg (where g is the acceleration of free fall /gravitational field strength) g = GM/r2 if r @ h, g is constant ∆EP = force × distance moved = mgh  B1 B1 B1 M1 A0 [4] or  ∆EP = m∆ϕ      = GMm(1/r1 – 1/r2) = GMm(r2 – r1)/r1r2      if r2 ≈ r1, then (r2 – r1) = h and r1r2 = r2      g = GM/r2      ∆EP = mgh (C1) (B1) (B1) (B1) (A0)  ","The change in gravitational potential energy ΔEP is given by mgh because, near the planet's surface, the gravitational force on mass m is approximately constant and equal to mg, where g is the acceleration of free fall. This acceleration g arises from the planet's gravitational field, defined as g = GM/r² (with G as the gravitational constant, M the planet's mass, and r the planet's radius). Since the distance moved (h) is very small compared to r, g remains effectively constant. Consequently, the work done to move the mass against gravity over distance h equals the gain in gravitational potential energy. Thus, ΔEP = force × distance = mg × h = mgh. This expression holds only for small h, where the approximation of constant g is valid."
918,"The planet in (c) has mass M and diameter 6.8 × 103 km. The product GM for this planet is 4.3 × 1013 N m2 kg–1.  A rock, initially at rest a long distance from the planet, accelerates towards the planet. Assuming that the planet has negligible atmosphere, calculate the speed of the rock as it hits the surface of the planet.  speed = ....................................... m s–1 [3]",½mv2 = m∆ϕ v2 = 2 × GM/r     = (2 × 4.3 × 1013) / (3.4 × 106) v = 5.0 × 103 ms–1 (Use of diameter instead of radius to give v = 3.6 × 103 ms–1 scores 2 marks)   C1 C1 A1   [3],"The speed of the rock as it hits the planet's surface can be found using conservation of energy. Initially, the rock is at rest far from the planet, so its kinetic energy is zero and its gravitational potential energy (defined as zero at infinity) is also zero. At the surface, the rock has kinetic energy \( \frac{1}{2}mv^2 \) and gravitational potential energy \( -\frac{GMm}{r} \), where \( m \) is the rock's mass, \( M \) is the planet's mass, and \( r \) is the planet's radius.  

By conservation of energy:  
\[ 0 = \frac{1}{2}mv^2 - \frac{GMm}{r} \]  
Cancelling \( m \) (assuming \( m \neq 0 \)) and rearranging:  
\[ \frac{1}{2}v^2 = \frac{GM}{r} \]  
\[ v^2 = \frac{2GM}{r} \]  
\[ v = \sqrt{\frac{2GM}{r}} \]  

Given:  
- \( GM = 4.3 \times 10^{13} \, \text{N·m}^2\text{·kg}^{-1} \) (equivalent to \( \text{m}^3\text{·s}^{-2} \))  
- Diameter \( = 6.8 \times 10^3 \, \text{km} = 6.8 \times 10^6 \, \text{m} \)  
Radius \( r \) is half the diameter:  
\[ r = \frac{6.8 \times 10^6}{2} = 3.4 \times 10^6 \, \text{m} \]  

Substitute into the equation:  
\[ v^2 = \frac{2 \times (4.3 \times 10^{13})}{3.4 \times 10^6} = \frac{8.6 \times 10^{13}}{3.4 \times 10^6} = 2.5294 \times 10^7 \]  
\[ v = \sqrt{2.5294 \times 10^7} \approx 5029.3 \, \text{m·s}^{-1} \]  

Rounding to two significant figures (consistent with the given data):  
\[ v = 5.0 \times 10^3 \, \text{m·s}^{-1} \]  

speed = **5.0 × 10³** m·s⁻¹"
919,State what is meant by a gravitational field. ................................................................................[2],region of space area / volume where a mass experiences a force B1 B1 [2],"A gravitational field is a region of space where any object with mass experiences an attractive force due to gravity. This force arises from the presence of another mass, such as a planet or star, which distorts the surrounding space, creating an influence that pulls other masses toward it.  

Thus, the field defines both the spatial extent of gravitational influence and the force acting on masses within that region.  

[Answer satisfies:  
- ""Region of space"" (B1)  
- ""Where a mass experiences a force"" (B1)]"
