,Question,Mark Scheme
750,"A student rubs a plastic rod with a cloth.
The rod becomes positively charged.
What has happened to the rod?

It has gained electrons.
It has gained protons.
It has lost electrons.
It has lost protons.",C
751,"A magnet near a coil of wire is attracted to the coil only when there is a current in the coil.Which statement explains this force of attraction?

The coil of wire has its own gravitational field.
The coil of wire is made from soft iron.
The current in the coil of wire creates a magnetic field.
The current in the coil of wire induces a charge on the magnet.",C
752,"What is the most effective method of demagnetising a bar magnet?

placing the magnet in a solenoid carrying a large alternating current and gradually decreasing the current
placing the magnet in a solenoid carrying a large direct current and gradually decreasing the current
placing the magnet in a solenoid that produces a magnetic field in the opposite direction to the magnet
placing the magnet next to an identical bar magnet with its poles in the opposite direction",A
753,"Light travels in a vacuum and then enters a glass block. The speed of the light in the glass block is 2.0×108m/s.
Which statement about the speed of light is correct?

The speed in a vacuum is 1.5 times the speed in the glass.
The speed in the glass is the same as the speed in a vacuum.
The speed in the glass is 1.5 times the speed in a vacuum.
The speed in the glass is 1.0×108 times the speed in a vacuum.",A
754,"A converging lens is used as a magnifying glass to view an object.
Which statement is correct?

The image is inverted.
The image is nearer the lens than the object.
The image is the same size.
The image is virtual.",D
755,"Different waves hit barriers with different sized gaps.
The waves will diffract.
In which diagram does the greatest spreading occur?",B
756,"Water of mass 100g at a temperature of 100°C is converted into steam at 100°C. The specific latent heat of vaporisation of water is 2300J/g.
How much thermal energy is absorbed by the water?

23J
230J
230000J
23000000J",C
757,"Gas molecules striking a container wall cause a pressure to be exerted on the wall.
Which statement explains this?

When a molecule rebounds there must be a change in its energy.
When a molecule rebounds there must be a change in its momentum.
When a molecule rebounds there must be a change in its speed.
When a molecule rebounds there must be a change in its temperature.",B
758,"Brownian motion is observed when using a microscope to look at smoke particles in air.
What causes the smoke particles to move at random?

Smoke particles are hit by air molecules.
Smoke particles are moved by convection currents in the air.
Smoke particles have different weights and fall at different speeds.
Smoke particles hit the walls of the container.",A
759,"Four different liquids are poured into four containers.
The diagrams show the depth and the density of liquid in each container.
In which container is the pressure on its base the greatest?",C
760,"A student carries out some simple exercises.
In which exercise is the most work done?",C
761,"The diagram represents the energy transfers for a device.

The device is 50% efficient.
Which equation is correct?

input energy = useful output energy ÷ 2
useful output energy = wasted output energy ÷ 2
wasted output energy = useful output energy
wasted output energy = useful output energy ÷ 2",C
762,"A box of mass m slides down a slope of length l and vertical height d against a frictional force F.

As the box slides down the slope, it loses gravitational potential energy and it does work against the friction.
Which row gives the loss in gravitational potential energy and the work done against friction?



 
loss in gravitationalpotential energy
work doneagainst friction


A
mgd
Fl


B
mgd
Fd


C
mgl
Fl


D
mgl
Fd",A
763,"A bullet of mass 0.10kg travels horizontally at a speed of 600 m/s. It strikes a stationary wooden block of mass 1.90kg resting on a frictionless, horizontal surface.
The bullet stays in the block.
What is the speed of the bullet and the block immediately after the impact?

30 m/s
32 m/s
60 m/s
134 m/s",A
764,"The diagram shows a uniform bridge,4.0m long and weighing 10000N.
The bridge is pivoted at one end. A force at the other end gradually increases until the bridge begins to lift.

What is the lifting force as the bridge starts to move upwards?

2500N
5000N
10000N
20000N",B
765,"A ball of weight 1.2N drops through the air at terminal velocity.
A sudden gust of wind exerts a horizontal force of 0.5N on the ball from the left.
Which diagram shows the resultant force on the ball while the wind is blowing?",C
766,"A boat is travelling at a steady speed in a straight line across the surface of a lake.
Which statement about the boat is correct?

The resultant force on the boat is in the direction of motion.
The resultant force on the boat is in the opposite direction to its motion.
The resultant force on the boat is vertically downwards.
The resultant force on the boat is zero.",D
767,"A piece of steel is taken from the Earth to the Moon for an experiment. The gravitational field strength on the Moon is smaller than on the Earth.
Which statement about the piece of steel is correct?

It has less mass on the Moon than on the Earth.
It has more mass on the Moon than on the Earth.
It weighs less on the Moon than on the Earth.
It weighs more on the Moon than on the Earth.",C
768,"A skydiver reaches terminal velocity. Then he opens his parachute.
What happens to the skydiver as the parachute opens?

There is a decrease in weight.
There is acceleration upwards.
There is an increase in speed.
There is movement upwards.",B
769,"What is the most accurate and precise method to measure the thickness of a coin?

Use a micrometer screw gauge.
Use a ruler and look at the scale perpendicularly.
Use a top pan balance.
Use the displacement method with water in a measuring cylinder.",A
770,"An atomic nucleus decays by one or more radioactive decay processes.
What causes the proton number to decrease by 1?

α-decay followed by β-decay
α-decay only
β-decay followed by γ-decay
β-decay only",A
771,"The equation represents an isotope of radium Ra decaying to an isotope of radon Rn with the emission of particle X.

What is particle X?",C
772,"The diagram shows a current-carrying wire. The wire is at 90° to a magnetic field. The direction of the magnetic field is into the page.

A force acts on the wire due to the current and the magnetic field.
In which direction does the force act?

into the page
out of the page
towards the bottom of the diagram
towards the top of the diagram",D
773,"The truth table for a logic gate is shown.



input 1
input 2
output


0
0
1


0
1
0


1
0
0


1
1
0



Which type of logic gate is it?

AND
NOR
NOT
OR",B
774,"Four circuits are set up.
In which circuit does the ammeter show the greatest reading?",A
775,"The diagrams represent four copper wires.
Which wire has the greatest resistance?",C
776,"Which particles move in a metal to cause an electric current?

electrons
neutrons
nucleons
protons",A
777,"A bar magnet can be demagnetised by hammering it for a long time or by slowly removing it from a coil connected to a power supply.
Which row completes the descriptions of how these processes are carried out?



 
hammering bar magnetfor a long time with
slowly removing bar magnetfrom a coil connected to


A
magnet aligned E-W
a d.c. power supply


B
magnet aligned E-W
an a.c. power supply


C
magnet aligned N-S
a d.c. power supply


D
magnet aligned N-S
an a.c. power supply",B
778,"A small compass is placed close to a strong bar magnet, the same distance from each end.
Which diagram shows the direction in which the compass needle points?",C
779,"Which statement about sound waves is correct?

They are able to travel through a vacuum.
They are able to travel through solids.
They are transverse waves.
They travel at the same speed in all substances.",B
780,"Light passes along an optical fibre.
What happens to the light within the fibre?

diffraction
dispersion
refraction
total internal reflection",D
781,"A person uses a surfboard to ride every 30th wave crest towards the beach. The wave crest travels at a speed of 1.6m/s and the distance between each wave crest is 24m.
How many wave crests does the person surf in one hour?

1
2
8
450",C
782,"Four objects, made of the same material and having the same mass,are at the same temperature. The objects have different surfaces and different surface areas.
Which object emits infra-red radiation at the greatest rate?



 
surface
surface area


A
dull
large


B
dull
small


C
shiny
large


D
shiny
small",A
783,"In which type of substance are free electrons involved in the transfer of thermal energy?

all liquids
all solids
metals only
plastics only",C
784,"A metal has a specific heat capacity of 360J/(kg°C). An object made of this metal has a mass of 2.0kg.
What is the thermal capacity (heat capacity) of the object?

180J/°C
180J/kg
720J/°C
720J/kg",C
785,"A model thermometer consists of a flask of coloured water and a stopper with a glass tube passing through it, as shown.

The model thermometer can be changed in one of two ways.

The flask can be replaced with a larger one full of coloured water.
The glass tube can be replaced with one with a larger internal diameter.

Which statement is correct?

Only using a larger flask increases the sensitivity.
Only using a wider tube increases the sensitivity.
Using a larger flask increases the sensitivity and using a wider tube increases the sensitivity.
Neither using a larger flask nor using a wider tube increases the sensitivity.",A
786,"At –39°C, liquid mercury solidifies without a change of temperature.
Which row shows whether the mercury absorbs or releases energy and what happens to the bonds between the mercury atoms?



 
energy
bonds between atoms


A
absorbed
stronger


B
absorbed
weaker


C
released
stronger


D
released
weaker",C
787,"A column of liquid has height h, mass m and density ρ. The gravitational field strength is g.
Which expression gives the pressure due to the column of liquid?

hρ
mρ
mgh
ρgh",D
788,"A 40W lamp wastes 34J of energy every second by heating its surroundings.
What is the efficiency of the lamp?

0.15%
15%
18%
85%",B
789,"A moving body undergoes a change of momentum.
What is a unit for change of momentum?

Nm
N/m
Ns
N/s",C
790,"A car moves in a circular path as it turns a corner on a horizontal road.
The car moves at constant speed.

Which description of the forces acting on the car is correct?

All the forces are balanced as the car is moving at constant speed.
The forces are unbalanced and the resultant force acts away from the centre of the circle.
The forces are unbalanced and the resultant force acts towards the centre of the circle.
The forces are unbalanced and the resultant force is in the direction of travel of the car.",C
791,"A skydiver jumps from a stationary helicopter and reaches a steady vertical speed. She then opens her parachute.
Which statement about the falling skydiver is correct?

As her parachute opens, her acceleration is upwards.
As she falls at a steady speed with her parachute open, her weight is zero.
When she accelerates, the resultant force on her is zero.
When she falls at a steady speed, air resistance is zero.",A
792,"An object in a space probe above the Earth weighs 3.5N. The gravitational field strength at the height of the space probe is 7.0N/kg.
The gravitational field strength on the Earth's surface is 10N/kg.
What are the mass and the weight of the object on the Earth's surface?



 
mass/kg
weight/N


A
0.50
3.5


B
0.50
5.0


C
2.0
3.5


D
2.0
20",B
793,"Which statement about the masses and weights of objects on the Earth is correct?

A balance can only be used to compare weights, not masses.
Heavy objects always have more mass than light ones.
Large objects always have more mass than small ones.
Mass is a force but weight is not.",B
794,"An object is travelling in a straight line. The diagram is the speed-time graph for the object.
At which labelled point is the object accelerating at a changing rate?",B
795,"Four balls with different masses are dropped from the heights shown.

Air resistance may be ignored.
Which statement about the balls is correct?

Ball P has the greatest acceleration.
Balls Q and R take the same time to fall to the ground.
The acceleration of ball R is half the acceleration of ball P.
Ball S has the greatest average speed.",D
796,"Uranium-238 is radioactive and decays to thorium-234 by the emission of a particle.

Which particle is emitted in this process?

an α-particle
a β-particle
a neutron
a proton",A
797,"Radioactive source S emits α-particles, β-particles and γ-rays. A detector is placed 5cm away from S. A thin sheet of paper is placed as shown in the diagram.

Which emissions from the source can be detected?

α-particles and β-particles only
α-particles and γ-rays only
β-particles and γ-rays only
α-particles, β-particles and γ-rays",C
798,"An α-particle enters a uniform magnetic field directed out of the page.

In which direction is the α-particle deflected by the field?

into the page
out of the page
to the left
to the right",D
799,"Which particle is absorbed by a nucleus to cause nuclear fission?

a neutron
a proton
an α-particle
a β-particle",A
800,"An electric current can produce a heating effect and a magnetic effect.
Which row shows the effect that a relay uses and one application of a relay?



 
effect used by a relay
one application of a relay


A
heating effect
allowing a small current to switch on a large current


B
heating effect
changing the voltage of an a.c. supply


C
magnetic effect
allowing a small current to switch on a large current


D
magnetic effect
changing the voltage of an a.c. supply",C
801,"Two electrical appliances are connected to the mains supply.
The cable connected to one appliance includes an earth wire.
The cable connected to the second appliance does not need an earth wire.
What is a reason for this difference?

One appliance has a metal case, but the other appliance does not.
One appliance is fitted with a fuse, but the other appliance is not.
One appliance is fitted with a switch, but the other appliance is not.
One appliance needs more current than the other appliance.",A
802,"The diagram shows two logic gates connected together.

The two inputs are both low (0).
What are the logic states at P and at Q?



 
P
Q


A
high (1)
high (1)


B
high (1)
low (0)


C
low (0)
high (1)


D
low (0)
low (0)",B
803,"The diagram shows a potential divider.

When brighter light falls on the light-dependent resistor (LDR), its resistance changes.
What happens to the resistance of the LDR and what happens to the current in it?



 
resistance of LDR
current in LDR


A
decreases
decreases


B
decreases
increases


C
increases
decreases


D
increases
increases",B
804,"The four circuits shown each contain four diodes.
In which circuit is the direction of the current in the resistor always from the red terminal to the black terminal?",A
805,"In the circuit shown there is a current of 10 A.

How much charge passes through the resistor in 2.0 minutes?

0.083 C
5 C
20 C
1200 C",D
806,"The graph shows the relationship between the current in a circuit component and the potential difference (p.d.) across it. The graph has a straight section and a curved section.

What happens to the resistance of the component in these two sections as the current increases?



 
straight section
curved section


A
resistance increases
resistance decreases


B
resistance increases
resistance increases


C
no change in resistance
resistance decreases


D
no change in resistance
resistance increases",D
807,"The diagram shows a lamp in a circuit.

Which change to the circuit would increase the current in the lamp?

adding another resistor in parallel with the one in the circuit
adding another resistor in series with the one in the circuit
decreasing the electromotive force (e.m.f.) of the battery in the circuit
moving the lamp to point P in the circuit",A
808,"A student holds a rod in his hand.

He rubs the rod with a cloth.The rod gains a positive charge.
Of which material could the rod be made,and which transfer of charge has happened?



 
material of rod
transfer of charge


A
metal
negative charge from rod to cloth


B
metal
positive charge from cloth to rod


C
plastic
negative charge from rod to cloth


D
plastic
positive charge from cloth to rod",C
809,"In two separate experiments, a magnet is brought near to an unmagnetised iron bar. This causes the bar to become magnetised.

Which magnetic pole is induced at X and at Y?



 
pole induced at X
pole induced at Y


A
N
N


B
N
S


C
S
N


D
S
S",A
810,"A student suggests three methods for demagnetising a piece of steel.

placing it in an east-west direction and hammering it hard
placing it in an east-west direction and heating it until red hot
removing it slowly from a coil carrying alternating current

Which of the methods will demagnetise the piece of steel?

1 only
2 only
3 only
1, 2 and 3",D
811,"A man stands 110m from a high wall. He makes a short, sharp sound and then hears an echo from the wall. The speed of sound in air is 330m/s.
How long after making the sound does the man hear the echo?

0.33 s
0.67 s
1.5 s
3.0 s",B
812,"A girl notices that,when she shouts into a cave,she hears an echo.
Which wave property causes the echo?

diffraction
dispersion
reflection
refraction",C
813,"Which description applies to infra-red radiation?

longitudinal and electromagnetic
longitudinal but not electromagnetic
transverse and electromagnetic
transverse but not electromagnetic",C
814,"The speed of light in air is 3.0×108 m/s.
The critical angle for light in a transparent plastic material placed in air is 37°.
What is the speed of light in the plastic material?

1.8×108 m/s
2.4×108 m/s
3.8×108 m/s
5.0×108 m/s",A
815,"An image is formed by a plane mirror. A second image is formed by a lens used as a magnifying glass.
Which row states the nature of each of these images?



 
plane mirror
magnifying glass


A
real
real


B
real
virtual


C
virtual
real


D
virtual
virtual",D
816,"A man is talking at the side of a house. He can be heard by a woman at the front of the house even though she cannot see him.

What is the explanation for this?

Sound waves are longitudinal and light waves are transverse.
Sound waves are transverse and light waves are longitudinal.
The sound waves have a long wavelength and the light waves have short wavelength.
The sound waves have a short wavelength and the light waves have long wavelength.",C
817,"The diagrams show four spherical objects of the same size. Two of the objects are white and two are black. Two of the objects are at the same high temperature and two are at the same low temperature.
Which object emits infra-red radiation at the greatest rate?",B
818,"A copper container of mass 0.20kg contains 0.10kg of water.
The specific heat capacity of copper is 385J/(kg°C) and the specific heat capacity of water is 4200 J/(kg°C).
How much energy,in joules,is needed to raise the temperature of the copper container and the water by 10°C?

(0.20×385×10) – (0.10×4200×10)
(0.20×385×10) + (0.10×4200×10)

(0.10+0.20)×(4200+385)×10",B
819,"A scientist has two thermometers available: a liquid-in-glass thermometer and a thermocouple thermometer.
Which thermometer is better for measuring a very high temperature,and which thermometer is better for measuring a rapidly varying temperature?



 
very high temperature
rapidly varying temperature


A
liquid-in-glass
liquid-in-glass


B
liquid-in-glass
thermocouple


C
thermocouple
liquid-in-glass


D
thermocouple
thermocouple",D
820,"A piece of melting ice at 0°C and a beaker of boiling water are both in a laboratory.The laboratory is at 20°C.

What is happening to the temperature of the melting ice and what is happening to the temperature of the boiling water?



 
temperature ofmelting ice
temperature ofboiling water


A
constant
constant


B
constant
increasing


C
increasing
constant


D
increasing
increasing",A
821,"The volume of a gas is measured at different pressures.
The pressure p and the volume V of the gas are found to be related by the equation:
pV = constant.
Which quantities are kept constant and which quantities change?
key  ✔ = constant  ✘ = changed



 
density of gas
mass of gas
temperature of gas


A
✔
✔
✘


B
✔
✘
✔


C
✘
✔
✔


D
✘
✘
✔",C
822,Which diagram best represents the movement of a smoke particle displaying Brownian motion?,D
823,"A container is filled with liquid to a certain depth h.

The pressure of the liquid at the bottom of the container depends on several factors.
Which is one factor on which the pressure does not depend?

the strength of the Earth's gravitational field
the density of the liquid
the depth of the liquid
the strength of the Earth's magnetic field",D
824,"A lamp has a power input of 5.0W. It wastes 1.0W of power heating the surroundings.
What is the efficiency of the lamp?

20%
50%
80%
120%",C
825,"Which list contains only energy resources that derive their energy from the Sun?

geothermal, nuclear, tidal
hydroelectric, water waves, wind
geothermal, hydroelectric, solar
nuclear, solar, water waves",B
826,"A ball is dropped onto a floor.
Its speed just before hitting the floor is 3.0m/s.
Which change would result in a speed of 6.0m/s just before hitting the floor?
Ignore any effects due to air resistance.

Drop the ball from double the height above the floor.
Drop the ball from four times the height above the floor.
Use a ball with double the mass.
Use a ball with four times the mass.",B
827,"Which list contains only scalar quantities?

acceleration, energy, force, mass
acceleration, force, momentum, velocity
distance, energy, mass, speed
distance, momentum, speed, velocity",C
828,"A vehicle of mass 900kg is travelling with a velocity of 20m/s.
What is the momentum of the vehicle?

45 kgm/s
450 kgm/s
18000 kgm/s
180000 kgm/s",C
829,"Different loads are hung on a spring. The diagram shows the length of the spring with and without the loads attached.

What is the extension of the spring when the load is 400 N?

5cm
25cm
40cm
45cm",D
830,"An object travels in a circular path at constant speed.
Which statement about the object is correct?

It has changing kinetic energy.
It has changing momentum.
It has constant velocity.
It is not accelerating.",B
831,"The diagrams show an empty container, and the same container filled with liquid.
The empty container has a mass of 120g. When filled with the liquid, the total mass of the container and the liquid is 600g.

The volume of liquid in the container is 600cm3.
What is the density of the liquid?

0.020g/cm3
0.80g/cm3
1.0g/cm3
1.2g/cm3",B
832,"An astronaut on the Moon weighs less than on Earth.
What is the reason for this difference,and how does his mass on the Moon compare with his mass on Earth?



 
reason for weight difference
mass on Moon


A
the Moon has a weakergravitational field
less than on Earth


B
the Moon has a weakergravitational field
same as on Earth


C
the Moon has a weakermagnetic field
less than on Earth


D
the Moon has a weakermagnetic field
same as on Earth",B
833,"The speed-time graph for an object is shown.

Below are four statements about the acceleration of the object.
Which statement is true?

The acceleration in the first 10s is (10÷10) m/s2.
The acceleration increases between W and X.
The acceleration decreases between Y and Z.
The deceleration between Y and Z is (10÷50)m/s2.",A
834,"A stone falls freely from the top of a cliff.Air resistance may be ignored.
Which graph shows how the acceleration of the stone varies with time as it falls?",D
835,"The graph shows how the distance travelled by a vehicle changes with time.

Which row describes the speed of the vehicle in each section of the graph?



 
P to Q
Q to R
R to S


A
constant
zero
constant


B
constant
zero
decreasing


C
increasing
constant
decreasing


D
increasing
zero
constant",A
836,"The radioactive nucleus  decays to another nucleus by the emission of a β-particle.
What is the proton number and what is the nucleon number of the nucleus formed by this decay?



 
proton number
nucleon number


A
81
210


B
81
212


C
84
213


D
84
214",D
837,"A β-particle enters a uniform magnetic field directed out of the page.

In which direction is the β-particle deflected by the field?

towards the top of the page
into the page
out of the page
towards the bottom of the page",A
838,"What happens in the process of nuclear fission?

electrons are added to a nucleus
electrons are removed from a nucleus
the nucleus of an atom splits
two atomic nuclei join together",C
839,"An electric kettle has a metal casing. The cable for the kettle contains a wire that is connected to the earth pin of the plug.
Which danger does this guard against?

the cable to the kettle becoming too hot
the casing of the kettle becoming live
the casing of the kettle becoming wet on the outside
the casing of the kettle overheating",B
840,"Two NAND gates are connected together as shown.

The arrangement acts like a single logic gate.
What is the name of this single logic gate?

AND
NOR
NOT
OR",A
841,"In the circuit shown, the voltmeter reads 2.0V. A charge of 5.0C passes through the resistor in a certain time.

How much energy is supplied to the resistor in this time?

0.40 J
2.5 J
10 J
20 J",C
842,Which combination of resistors in parallel has an effective resistance of 0.50 Ω?,A
843,"A copper wire has a resistance of 2.0Ω.
A second copper wire is twice as long as the first wire,and its diameter is twice the diameter of the first wire.
What is the resistance of the second wire?

1.0Ω
2.0Ω
8.0Ω
16.0Ω",A
844,"The diagram shows a circuit.

The reading on the ammeter is 12A.
How much charge passes through the ammeter in 2.0 minutes?

0.10C
6.0C
24C
1440C",D
845,"Which property of a sound wave affects the loudness of the sound?

amplitude
frequency
speed
wavelength",A
846,"Which part of the electromagnetic spectrum is used to send television signals from a satellite to Earth?

infra-red
microwaves
ultraviolet
visible light",B
847,"The diagram shows light passing from air into glass. Two angles p and q are marked.

Which pair of equations can both be used to calculate the refractive index n of the glass?",A
848,Which diagram shows what happens when plane waves pass the edge of the object shown?,D
849,"The diagrams show four spherical objects of the same colour and same type of surface.Two of the objects are small and two are large.Two of the objects are at the same high temperature and two are at the same low temperature.
Which object emits infra-red radiation at the greatest rate?",C
850,"A puddle of water is formed after a rain shower on a windy day.
Which statement explains the effect of the wind on the rate of evaporation of the water in the puddle?

The wind gives molecules in the water extra kinetic energy and so increases the rate of evaporation.
The wind removes evaporated water from near the surface and so decreases the rate of evaporation.
The wind removes evaporated water from near the surface and so increases the rate of evaporation.
The wind takes energy from molecules near the surface and so decreases the rate of evaporation.",C
851,"The diagram shows a gas that is trapped in a cylinder by a piston. The volume of the gas is 120 cm3 and the pressure of the gas is P.

The piston is moved slowly to the left so that the volume of the gas is reduced to 30 cm3. The temperature of the gas does not change.
What is the new pressure of the trapped gas?



P
4P",D
852,"The equation used to find the pressure caused by a liquid can be written as
p = h × Y × Z
where p is the pressure and h is the depth of the liquid.
Which row gives the quantities Y and Z?



 
Y
Z


A
cross-sectional area
gravitational field strength


B
cross-sectional area
volume


C
density
cross-sectional area


D
density
gravitational field strength",D
853,"A pendulum bob swings along the path WXYZ and back again.
Resistive forces can be ignored.

Which statement describes the total energy of the bob?

It has a maximum value at X.
It has a maximum value at Y.
It has a maximum value at Z.
It has the same value at W, X, Y and Z.",D
854,"A lamp has a power input of 5.0W.It wastes 1.0W of power heating the surroundings.
What is the efficiency of the lamp?

20%
50%
80%
120%",C
855,"Electricity can be generated using different energy resources.
Which energy resource is used to generate electricity without needing any moving parts?

geothermal
hydroelectric
solar
water waves",C
856,"Which list contains only vector quantities?

acceleration, energy, force, mass
acceleration, force, momentum, velocity
distance, energy, mass, speed
distance, momentum, power, speed",B
857,"A girl of mass 50 kg runs at 6.0 m / s.
What is her momentum?

300 J
300 kgm / s
900 J
900 kgm / s",B
858,"An object tends to keep moving with the same speed and in the same direction due to a certain property.
The object also has weight due to the action of a field.
What is the name of the property, and what is the name of the field?



 
property
field


A
mass
electric


B
mass
gravitational


C
volume
electric


D
volume
gravitational",B
859,"The speed-time graph for an object is shown.  

Below are four statements about the acceleration of the object.
Which statement is correct?

The acceleration in the first 5s is given by area P.
The acceleration increases between W and X.
The acceleration is negative between Y and Z.
The deceleration between Y and Z is (20 ÷ 25)m/s2.",C
860,"A nucleus undergoes radioactive decay. The proton number increases by one. The nucleon number does not change.
Which particle has been emitted in this decay?

a neutron
a proton
an α-particle
a β-particle",D
861,"What is meant by nuclear fusion?

the emission of an electron from a nucleus
the emission of two protons from a nucleus
the joining together of two nuclei
the splitting of a nucleus into two smaller nuclei",C
862,"A very important experiment improved scientists' understanding of the structure of matter.
The experiment involved α-particles being fired at a thin gold foil.
What happened?

All the α-particles were absorbed by the nuclei of the gold atoms.
All the α-particles were unaffected by the gold atoms.
Some of the α-particles were attracted by the neutrons in the nuclei of the gold atoms.
Some of the α-particles were repelled by the protons in the nuclei of the gold atoms.",D
863,"Why is a fuse used in an electrical circuit?

so that the current can have only one value
to prevent the current becoming too large
to provide a path to earth if a fault occurs
to save electrical energy",B
864,"This is the truth table for a logic gate.



input 1
input 2
output


0011
0101
1110



Which symbol represents the logic gate?",C
865,"The circuit shows a 12V battery connected to a lamp of resistance 3.0Ω.

How much energy is transferred to the surroundings by the lamp in 2.0 minutes?

48J
96J
2880J
5760J",D
866,"A 12.0Ω resistor and a 6.0Ω resistor are connected in parallel.
Another 6.0Ω resistor is then connected in series with the parallel combination.

What is the combined resistance of all three resistors?

8.0Ω
10Ω
15Ω
24Ω",B
867,"A student suggests three methods for demagnetising a piece of steel.

placing it in an east-west direction and hammering it hard
placing it in an east-west direction and heating it until red hot
removing it slowly from a coil carrying alternating current

Which of the methods will demagnetise the piece of steel?

1 only
2 only
3 only
1, 2 and 3",D
868,"Light travelling at a speed of 3.0×108 m/s strikes the surface of a glass block and undergoes refraction as it enters the block.
The diagram shows a ray of this light before and after it enters the block.

What is the speed of light in the glass?

1.8×108 m/s
2.0×108 m/s
4.5×108 m/s
5.0×108 m/s",B
869,"An image is formed by a plane mirror. A second image is formed by a lens used as a magnifying glass.
Which row states the nature of each of these images?



 
plane mirror
magnifying glass


A
real
real


B
real
virtual


C
virtual
real


D
virtual
virtual",D
870,"The diagram represents plane wavefronts being diffracted by passing through a gap in a barrier.

Which pair of changes must increase the amount of diffraction that occurs?

decrease the wavelength and decrease the size of the gap
decrease the wavelength and increase the size of the gap
increase the wavelength and decrease the size of the gap
increase the wavelength and increase the size of the gap",C
871,"The diagrams show four spherical objects at the same temperature. Two of the objects are small and two are large. Two of the objects are white and two are black.
Which object emits infra-red radiation at the greatest rate?",D
872,"The thermal transfer of energy through a copper rod involves electrons.
A second process is also involved.
What is this method of thermal energy transfer,and what is the second process?



 
method
second process


A
conduction
density change


B
conduction
lattice vibration


C
convection
density change


D
convection
lattice vibration",B
873,"A copper container of mass 0.20kg contains 0.10kg of water.
The specific heat capacity of copper is 385J/(kg°C) and the specific heat capacity of water is 4200J/(kg°C).
How much energy, in joules, is needed to raise the temperature of the copper container and the water by 10°C?

(0.20×385×10) – (0.10×4200×10)
(0.20×385×10) + (0.10×4200×10)

(0.10+0.20)×(4200+385)×10",B
874,"The diagram shows a liquid-in-glass thermometer.

Which feature would give a thermometer with an increased range?

a smaller internal diameter of the tube containing the liquid thread
a thinner glass bulb
a larger length of the tube and stem
a larger volume of the liquid",C
875,"A gas at a constant temperature is in a container of fixed volume. The gas exerts a pressure on the walls of the container. The pressure is caused by the gas molecules striking the walls.
Which statement about the gas molecules when they strike the walls is correct?

The average kinetic energy of the gas molecules changes.
The average momentum of the gas molecules changes.
The average speed of the gas molecules changes.
The chemical energy of the gas molecules changes.",B
876,"When a liquid evaporates, some of its molecules escape from the surface and the temperature of the liquid changes.
Which row describes the escaping molecules and the change in temperature of the liquid?



 
escaping molecules
temperature ofthe liquid


A
less energetic
goes down


B
less energetic
goes up


C
more energetic
goes down


D
more energetic
goes up",C
877,"Air is trapped in a cylinder by a piston. The original volume of the trapped air is V and the original pressure of the trapped air is P. The piston is pushed to the left. The temperature of the gas does not change.

What is the new volume and what is the new pressure of the trapped air?



 
new volume
new pressure


A
2V



B
2V
2P


C




D

2P",D
878,"The diagram shows a dam holding back water.

The depth of the water is 65m.
The density of the water is 1000 kg/m3. The gravitational field strength g is 10N/kg.
What is the pressure exerted at the base of the dam due to the water?

15.4Pa
154Pa
65000Pa
650000Pa",D
879,"A lamp has a power input of 5.0W. It wastes 1.0W of power heating the surroundings.
What is the efficiency of the lamp?

20%
50%
80%
120%",C
880,"A car of mass 800kg travels over a hill of height h.

By travelling to the top of the hill, the car gains 40000J of gravitational potential energy.
The gravitational field strength g is 10N/kg.
What is the height h of the hill?

5.0m
20m
50m
500m",A
881,"Two cars, P and Q, have different masses and different speeds as shown.

Which row correctly compares the momentum and the kinetic energy of P with the momentum and the kinetic energy of Q?



 
momentum
kinetic energy


A
P greater than Q
P equal to Q


B
P equal to Q
P equal to Q


C
P equal to Q
P less than Q


D
P less than Q
P greater than Q",C
882,Which diagram shows the magnitude and direction of the resultant R of the two forces F1 and F2?,A
883,"An object travels in a circular path at constant speed.
Which statement about the object is correct?

It has changing kinetic energy.
It has changing momentum.
It has constant velocity.
It is not accelerating.",B
884,"A spaceship approaches the Earth from deep space. Near the Earth, a force on the spaceship causes it to have weight. This causes it to change its speed and direction.
Which type of force causes the spaceship's weight, and which property of the spaceship resists its change in speed and direction?



 
force thatcauses weight
property that resists change inspeed and direction


A
gravitational
mass


B
gravitational
volume


C
magnetic
mass


D
magnetic
volume",A
885,"A car travels along a horizontal road in a straight line. The driver presses the accelerator to increase the speed of the car.
The speed-time graph for the car is shown.

What is the acceleration of the car?

0.50m/s2
1.00m/s2
1.50m/s2
2.00m/s2",A
886,"The reading on a detector placed near a radioactive material is 536 counts per second.
The background count rate is 44 counts per second.
The half-life of the radioactive material is 34 hours.
What is the reading on the detector after 68 hours?

44 counts per second
123 counts per second
134 counts per second
167 counts per second",D
887,"Sodium-24 decays to magnesium-24 according to the following equation.

What is the emitted particle?

α-particle
β-particle
neutron
proton",B
888,Which diagram represents an experiment that provided evidence for the nuclear atom?,C
889,"Below are four statements about isotopes of a certain element.
Which statement about the isotopes must be correct?

They are radioactive.
They are unstable.
They have the same number of neutrons.
They have the same number of protons.",D
890,"A 3.0Ω resistor and a 6.0 Ω resistor are connected in parallel.

What is their combined resistance?

0.50 Ω
2.0 Ω
4.5 Ω
9.0 Ω",B
