,Question,Mark Scheme
1526,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1527,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1528,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1529,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1530,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1531,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1532,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1533,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1534,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1535,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1536,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1537,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1538,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1539,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1540,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1541,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1542,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1543,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1544,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1545,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1546,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1547,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1548,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1549,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1550,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1551,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1552,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1553,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1554,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1555,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1556,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1557,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1558,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1559,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1560,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1561,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1562,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1563,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1564,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1565,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1566,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1567,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1568,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1569,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1570,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1571,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1572,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1573,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1574,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1575,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1576,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1577,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1578,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1579,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1580,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1581,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1582,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1583,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1584,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1585,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1586,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1587,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1588,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1589,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1590,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1591,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1592,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1593,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1594,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1595,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1596,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1597,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1598,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1599,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1600,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1601,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1602,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1603,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1604,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1605,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1606,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1607,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1608,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1609,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1610,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1611,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1612,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1613,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1614,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1615,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1616,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1617,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1618,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1619,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1620,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1621,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1622,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1623,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1624,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1625,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1626,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1627,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1628,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1629,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1630,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1631,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1632,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1633,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1634,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1635,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1636,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
1637,"An object has an initial velocity u and an acceleration a. The object moves in a straight line through a displacement s and has final velocity v.
The above quantities are related by the equation shown.
v2 = u2 + 2as
Which condition must be satisfied in order for this equation to apply to the motion of the object?

The direction of a is constant and the direction of a is the same as the direction of s.
The direction of a is constant and the direction of a is the same as the direction of u.
The magnitude of a is constant and the direction of a is constant.
The magnitude of a is constant and the direction of a is the same as the direction of v.",C
1638,"PQR and XYZ are wires in a circuit. A galvanometer connects Q and Y as a null indicator. 

When the galvanometer reads zero, which statement is correct?

The potential difference between Q and Y is infinite.
The potential difference between Q and Y is zero.
The resistance between Q and Y is infinite.
The resistance between Q and Y is zero.",B
1639,"Quantity X has a fractional uncertainty of x. Quantity Y has a fractional uncertainty of y.
What is the fractional uncertainty in ?

x + y
x – y
x + 2y
x – 2y",C
1640,"Two forces, each of magnitude F, act at points V and W on an object.
The two forces form a couple. The shape of the object is a right-angled triangle with sides of lengths x and y, as shown. 

Which expression gives the torque exerted by the couple?

Fx
Fy
2Fx
2Fy",B
1641,"The diagram shows a uniform beam PQ. The length of the beam is 3.0 m and its weight is 50 N. The beam is supported on a pivot 1.0 m from end P. A load of weight W is hung from end P and the beam is in equilibrium. 

What is the value of W? 

25 N
50 N
75 N
100 N",A
1642,"An object falls freely from rest in a vacuum. The graph shows the variation with time t of the velocity v of the object. 

Which graph, using the same scales, represents the object falling in air?",C
1643,"A particle of mass m, travelling with speed u, collides with a stationary particle of mass M. The velocities of the two particles before and after the collision are shown. 

Which vector diagram correctly shows the momenta before and after the collision?",B
1644,"Which statement defines force?

When a force acts on a body that is free to move, the force is the product of the mass of the body and its acceleration.
When a force acts on a body that is free to move, the force is the rate of change of momentum of the body.
When a force acts on a body that is free to move, the force is the work done by the force divided by the distance moved by the body.
When a force acts on a lever and causes a moment, the force is the moment divided by the perpendicular distance of the force from the pivot.",B
1645,"A ball is thrown across a flat field.

Which statement describes the motion of the ball, when the effects of air resistance are ignored?

The ball lands with the same velocity at which it is thrown.
The horizontal component of acceleration is constant throughout the motion.
The horizontal and vertical components of acceleration are both zero at the highest point of the motion.
The horizontal and vertical components of velocity are both zero at the highest point of the motion.",B
1646,"A car is travelling at constant velocity. Its brakes are then applied, causing uniform deceleration.
Which graph shows the variation with distance s of the velocity v of the car?",A
