,Unnamed: 0,Question,Mark Scheme,Question Type
101,101,Explain what economists mean by collusion and consider the view that collusion will occur only in a certain type of market structure. [13],"b

Explain what economists mean by collusion and consider the view that collusion will occur only in a certain type of market structure.
Collusion takes place when firms find that it is in their interest to co-operate with their rivals to maximise profits. Usually this will mean that firms agree together to fix output or prices or both output and price. This is known as forming a cartel. It is also known as formal collusion and is usually illegal. Sometimes an informal agreement takes place (tacit collusion). In this a dominant firm will set the price/output and other firms will then do the same. It is possible to identify specific factors which would favour collusion. These might include firms are likely to produce similar products using similar production methods; firms will be large, often with a dominant firm; there are significant barriers to entry; the market they operate in is usually stable; governments do not interfere.
Not all market structures are likely to fulfil these conditions. Firms operating in perfectly competitive markets are price takers and there are no barriers to entry. Firms operating in monopolistic competition are very small, they sell differentiated products and there are no barriers to entry. Monopoly firms, are large but by definition, do not face competition because they control all the market, so collusion would not be relevant. Oligopoly markets consist of a few large firms, which often produce similar types of goods and use barriers to entry. These factors would produce the ideal conditions to promote collusive behaviour. Therefore it is reasonable to agree with the view that collusion will only take place in an Oligopoly market.
It should be noted that although collusion can take place it does not automatically ensure that it will. Also, Oligopoly firms will still compete with each other through alternative means such as advertising and/or product differentiation. It should also be recognised that many cartel agreements break down because of cheating or one or more firms not fully sticking to the agreed rules.
L4 (9–13 marks) For a clear explanation what is meant by collusion. The key characteristics of a market which are necessary to enable firms to collude successfully should be identified. Each of the market structures should be discussed in relation to the possibility of collusion taking place. A conclusion which addresses the specific question should then be provided. L3 (7–8 marks) For an accurate explanation of collusion and a more limited explanation with regard to the conditions necessary for it to take place. At least two types of market structures should be discussed in relation to the specific question and a brief conclusion should be provided. L2 (5–6 marks) For a briefer descriptive explanation of collusion and a reference to at least one condition necessary for it to take place. Reference to one type of market structure should be made but no conclusion will be provided in relation to the specific question. L1 (1–4 marks) For an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
121,121,Discuss whether monetary policy alone is sufficient for a government to achieve its macroeconomic aims simultaneously. [13],"b

Discuss whether monetary policy alone is sufficient for a government to achieve its macroeconomic aims simultaneously.
Identification of government macroeconomic aims: employment, inflation, growth or balance of payment equilibrium. Explanation of the monetary policy process and the limitations of this policy. Explanation of alternative policy(ies) e.g. fiscal, supply side policy. Comparison and discussion of their relative ability to achieve stated economic aims – employment, inflation, growth or balance of payment equilibrium.
L4 (9–13 marks): For an answer which discusses and analyses the impact of monetary policy changes on two government macroeconomic aims and the impact of an alternative policy are compared. An evaluation of the statement.
L3 (7–8 marks): For an answer which analyses the impact of monetary policy changes on two government macroeconomic aims. Reference is made to an alternative policy which may help achieve those aims.
L2 (5–6 marks): For an answer which defines and explains the monetary policy and/or two government macroeconomic aims.
L1 (1–4 marks): For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.

13


","A-Level, [13] marks"
123,123,Discuss whether gross domestic product (GDP) is the best measure of the standard of living. [13],"b

Discuss whether gross domestic product (GDP) is the best measure of the standard of living.
Definition of gross domestic product (GDP) and its use in the form of real GDP per head as a measure of the standard of living. The use of HDI/MEW/ or other measures of standard of living, a discussion of their merits as measures of the standard of living.
L4 (9–13 marks): For an answer which discusses the relative merits of GDP and an alternative measure of the standard of living. GDP is evaluated against an alternative measure.
L3 (7–8 marks): For an answer which analyses the use of real GDP per capita as a measure of the standard of living and comments on an alternative measure of the standard of living.
L2 (5–6 marks): For an answer which defines and explains the use of real GDP or GDP per capita as a measure of the standard of living.
L1 (1–4 marks): For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.

13


","A-Level, [13] marks"
125,125,Evaluate two policies a government may implement to reduce the impact of climate change. [13],"b

Evaluate two policies a government may implement to reduce the impact of climate change.
Analysis of two from a range of policies is possible: taxation of carbon producing activities, subsidies of alternative fuels, prohibition of activities, improved information, pollution permits. Evaluation may refer to direct cost of implementation, environmental effectiveness, allocative efficiency, effect on production costs, local effects on employment, the international aspects of climate change or regressive/progressive income effects.
L4 (9–13 marks): For an answer which analyses two policies which may reduce the impact of climate change. Evaluation is made.
L3 (7–8 marks): For an answer which analyses two policies.
L2 (5–6 marks): For an answer which defines and explains one or two policies.
L1 (1–4 marks): For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.

13


","A-Level, [13] marks"
127,127,Discuss the significance of economies of scale for the survival of firms. [13],"b

Discuss the significance of economies of scale for the survival of firms.
Definition and explanation of internal/external economies of scale (EoS), reference to impact of EoS on barriers to entry (BtE). Ability to access EoS and long run average costs (LRAC) impact on competitive position compared with other firms in an industry and survival. EoS and the development of oligopoly and/or monopoly industries and long run survival of the firm within those market structures.
L4 (9–13 marks): For an answer which develops an analysis of the relationship between EoS and BtE with reference to LRAC, and market structure(s) and the survival of a firm. A comparative analysis is drawn with the survival of small firms. A conclusion is reached for 12/13 marks.
L3 (7–8 marks): For an answer which develops an analysis of the relationship between EoS and BtE, with reference to LRAC, and the survival of a firm. Alternatively, the analysis compares the ability to gain EoS, with the competitive strength of a firm and its survival. There is limited reference to market structure(s). A limited comparison is drawn with the survival of small firms.
L2 (5–6 marks): For an answer which defines and explains economies of scale with reference to LRAC. Answer is largely descriptive. No link to survival.
L1 (1–4 marks): For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.

13


","A-Level, [13] marks"
129,129,Discuss the role and importance of the commercial banks in a developed economy. [13],"b

Discuss the role and importance of the commercial banks in a developed economy.
Key roles associated with commercial banks include: to allow the safekeeping of funds; to provide loans to consumers and producers; to act as financial intermediaries and make it easier for payments to be made within and between persons and firms.
Each of these roles can be linked to growth and development in a developed economy. Savings can be used to allow firms to borrow for investment purposes thus promoting long term economic growth. Loans can be also provided to consumers to promote an increase in consumer expenditure, increased aggregate demand and an increase in output and employment. Financial intermediation and easier methods of payment should promote specialisation and exchange thus further encouraging economic growth.
However it should also be noted that profitably is one of the main aims of a commercial bank and in some circumstances it is not clear that the needs of would- be investors are not consistent with the aims of a commercial bank. Banks have to maintain liquidity and security as well as profitability. Hence much needed loans to the private sector are not always available. In addition commercial bank loans create new bank deposits which automatically increase the money supply in an economy. In some situations this does not help a government to maintain an appropriate monetary policy. For example, a rapid increase in bank lending would be unwise when an economy is experiencing rising rates of inflation. A conclusion should summarise the preceding discussion.
L4 (9–13 marks): For a description of three key functions of a commercial bank. Responses should then discuss the importance of at least two of these roles in relation to a developed economy. Each role should be analysed and at least one evaluative comment provided in relation to each role discussed. A conclusion should attempt to assess the importance of commercial banks in relation to the preceding analysis/discussion.
L3 (7–8 marks): For a description of at least two functions of a commercial bank and an attempt to analyse the importance of these functions in a developed economy. Some attempt should be made to evaluate the importance of one of these roles.
L2 (5–6 marks): For a competent comment with the emphasis on describing how commercial banks function and supporting this with some limited comment. There will be a very limited attempt to examine why commercial banks might be important in a developed economy.
L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
131,131,The introduction of a national minimum wage will always benefit employees at the expense of employers.Discuss the extent to which you agree with this statement. [13],"b

The introduction of a national minimum wage by a government will always benefit employees at the expense of employers.
Discuss the extent to which you agree with this statement
Answers should clearly identify and explain why a government might wish to introduce a minimum wage. Aims might include: to protect basic living standards; ensure a more equitable distribution of income; encourage individuals to get a job and encourage labour productivity. Analysis should then attempt to show the impact of a minimum wage imposed above the existing market equilibrium. This analysis can then be linked to the specific statement in the question by considering why the effect of an increase in wages will be different, depending upon the type of market under consideration and/or the respective elasticities of the supply of and demand for labour in each case. ‘always’ is a key word in the statement and it is assumed that candidates will question whether this is acceptable. For example, it can be argued that the incentive effect of higher wages might lead to higher levels of labour productivity which will benefit the employer as well as the employee. Also references to possible positive/negative macroeconomic effects might be made. For example, higher minimum wage leads to higher overall costs which might lead to higher prices, higher cost of living. A conclusion should attempt to address the specific question based on preceding analysis.
L4 (9–13 marks): At least 2 factors should be identified which support the assertion that employees will benefit from the imposition of a minimum wage. These benefits should be discussed using appropriate analysis. The extent to which these benefits are then attained at the expense of employers should then be fully discussed, referring to different types of labour market etc. A conclusion should attempt to make a judgement relating to whether the attained benefits are always gained at the expense of the employers.
L3 (7–8 marks): For competent analysis which clearly demonstrates the potential impact of a minimum wage on an employee via higher wages but is also aware that there are potential costs e.g. higher prices, job losses. Some brief comment might be provided regarding possible benefits gained by employers but this will not be fully developed. A conclusion addressing the specific question will not be provided.
L2 (5–6 marks): For a brief and less developed explanation of the potential benefits to the employee of a minimum wage but this will not be supported by any in-depth analysis. There will be no attempt to consider the impact of a minimum wage on the employer.
L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
133,133,Interdependence is a key characteristic of oligopoly firms. This creates a problem regarding the pricing decisions made by such firms.Explain this statement and discuss the extent to which game theory can help to solve this problem. [13],"b

Interdependence is a key characteristic of oligopoly firms. This creates a problem regarding the pricing decisions made by such firms.
Explain this statement and discuss the extent to which game theory can help to solve this problem.
Answers should explain what economists mean by ‘interdependence’ in relation to an Oligopoly market structure. Oligopolies will be large firms with a high concentration ratio. This means that the pricing and output decisions of any one of these firms is likely to have a significant impact on profits, market share and growth of their main competitors.
One example might be illustrated by reference to the kinked demand curve and the link between price changes and changes in total revenue. This also emphasises the need to avoid price wars where all firms risk a fall in profits while the consumer benefits.
Game theory, which uses the idea of a maxi-min strategy and refers to the ‘Prisoners Dilemma’ as an example, can be used by an Oligopoly firm to promote the idea of collusion to choose a price which will maximise revenue. There are alternatives to this approach. For example, the market price may be set by the dominant firm while the remaining firms follow.
Tacit collusion might take place where the market price is set by ’rules of thumb’ such as average cost pricing. Thus although Game theory is undoubtedly useful to Oligopoly firms, there are a number of alternative approaches which might also be successfully adopted.
L4 (9–13 marks): For a response which explains the concept of interdependence in relation to the specific market structure of Oligopoly. The kinked demand curve should be used to illustrate the pricing problem. A clear analysis of the use of Game theory should be used to discuss a potential solution to this problem. At least one alternative pricing approach should be discussed. A conclusion should provide a judgement upon the specific statement under discussion.
L3 (7–8 marks): For a competent analysis of the importance of interdependence in relation to Oligopoly pricing, which incorporates the theory of the kinked demand curve and identifies why this constitutes a problem. An attempt might be made to explain Game theory but this will not be clearly identified as a solution to the specific problem. There will be no attempt to consider whether Game theory might represent the only solution.
L2 (5–6 marks): For a brief, descriptive approach which refers to interdependence and the kinked demand curve or interdependence and Game theory but does not attempt to link the three concepts to address the specific question
L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
135,135,Discuss the extent to which monopoly producers and the consumers of their products might benefit from the existence of barriers to entry. [13],"b

Discuss the extent to which monopoly producers and the consumers of their products might benefit from the existence of barriers to entry.
Monopoly producers might control all the market supply or sometimes the state might provide a legal definition of a monopoly, for example, a firm which controls at least 25% of the market share. Potential benefits to the monopolist might include: higher profits; increase in efficiency; increase in market share; growth of the firm. The consumer benefits might include: lower prices; higher quality product; greater availability of a product.
Responses might refer to a range of alternative barriers to entry including: economies of scale; branding/advertising; legal requirements/patents; natural monopolies; limit pricing. Good responses will choose at least two types of barrier and discuss how each might have a positive/negative effect on both the producer and the consumer. For example, economies of scale might increase Monopoly profits by lowering unit costs but also benefit the consumer by possible subsequent price reductions. Similarly, the use of limit pricing to prevent new entrants might lower prices for the consumer in the short run but lead to a higher market share and higher profits in the long run.
On a more general note, some barriers might allow a monopolist to maintain profits in the long run and invest in research and development thus achieving dynamic efficiency. These benefits might by be passed on to the consumer through lower prices, higher quality products and more choice. Alternatively, barriers might lead to complacency and X inefficiency which is likely to lead to higher prices and lower quality products.
L4 (9–13 marks): For a clear, explanation of two barriers to entry and a discussion of how each of the barriers might have both a negative and positive effect on the producer and the consumer. An attempt should be made to summarize the extent to which producers/consumers might achieve a net benefit.
L3 (7–8 marks): For a fair explanation of two barriers which focuses upon either the potential costs/benefits to the producer or consumer only or an explanation which does not attempt to examine both costs and benefits in both cases. A brief conclusion referring to the extent of the costs/benefits might be made.
L2 (5–6 marks): For a more descriptive explanation that indicates knowledge of different types of barrier to entry but does not identify specific costs/benefits and does not distinguish clearly between costs/benefits to the producer and costs/benefits to the consumer.
L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
155,155,Discuss whether there is likely to be a conflict when a government attempts to fix exchange rates while at the same time introducing policies to decrease the level of inflation. [13],"b

Discuss whether there is likely to be a conflict when a government attempts to fix exchange rates while at the same time introducing policies to decrease the level of inflation.
Governments can adopt a fixed exchange rate policy and maintain a fixed exchange rate in conjunction with direct intervention by a central bank in the foreign exchange market. If there is downward pressure on the external value of the domestic currency due to a balance of payments deficit, the central bank will intervene in the foreign exchange market by using its reserves of foreign currency to purchase domestic currency. This will prevent the fall in external value of the domestic currency. If the balance of payments is in surplus, the central bank will sell domestic currency in exchange for foreign currency. If a government makes a formal announcement that it is going to fix the exchange rate at a lower rate, this is a de-valuation. Attempts to fix the currency at a higher rate would constitute a re-valuation. When exchange rates are fixed, the main instruments of monetary policy would be changes in interest rates and/or changes in the money supply.
However, if interest rates are raised to reduce aggregate monetary demand, to reduce the level of inflation, this will produce short term capital inflows which will put upward pressure on the domestic currency. To maintain the fixed exchange rate the central bank will sell the domestic currency in exchange for foreign currency. This will increase the money supply which is likely to then make it more difficult to reduce the level of inflation. Thus it is likely that there will be a conflict when a government attempts to fix exchange rates and control inflation at the same time. Alternative approaches may use supply side policies which might reduce inflation without having a significant impact on the balance of payments. Although it is possible that such policies might still make exports more competitive and therefore still create problems maintaining fixed exchange rates.
L4 (9–13 marks) for a clear explanation of what is meant by fixed exchange rates and the process which is used by a government and central bank to achieve fixed rates. Alternative monetary policies used to reduce inflation should be explained. Analysis should then establish the link between antiinflationary policies and exchange rates which should also clearly identify why there might be potential conflict. A conclusion might consider possible approaches which might avoid the negative effects of this conflict.
L3 (7–8 marks) for a description of what is meant by fixed exchange rates and a consideration of alternative types of monetary policy. A link should be established between a fixed exchange rate policy and the success/failure of monetary policy but the analysis will not be full developed and there will be no attempt to consider possible solutions to this conflict.
L2 (5–6 marks) for a competent comment with the emphasis on describing what is meant by fixed exchange rates and explaining different monetary policy approaches. The link between monetary policy and fixed exchange rates will not be recognised and no attempt will be made to identify any potential conflict between these two policy approaches.
L1 (1–4 marks) for an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
